quad_id,scale,manual_excluded_50m,n_available_pixels,sample_index,mean_reflectance,pc1
sub50_18,50m,FALSE,175121,116149,0.20358513986830376,-0.977118672232096
sub50_18,50m,FALSE,175121,79601,0.1881073147427937,-3.7805265772296117
sub50_18,50m,FALSE,175121,101426,0.2351509609513662,0.4327668307074824
sub50_18,50m,FALSE,175121,6777,0.11776178010762477,-17.745388480225554
sub50_18,50m,FALSE,175121,76783,0.1904085616250176,0.15264637301653528
sub50_18,50m,FALSE,175121,67748,0.29525594879711464,12.429005983634392
sub50_18,50m,FALSE,175121,121536,0.2975324585356496,26.08631211257303
sub50_18,50m,FALSE,175121,291,0.12888832743595208,-15.318374474862372
sub50_18,50m,FALSE,175121,125840,0.26582284959818214,16.641375709814007
sub50_18,50m,FALSE,175121,116725,0.21330336550604706,-1.5405670500482762
sub50_18,50m,FALSE,175121,82299,0.19967377316668505,-4.787000396803228
sub50_18,50m,FALSE,175121,9206,0.21114978194236755,-4.29449457636183
sub50_18,50m,FALSE,175121,83467,0.2576591768725352,4.958123163220546
sub50_18,50m,FALSE,175121,172256,0.13431559834044335,-13.890019095737347
sub50_18,50m,FALSE,175121,166725,0.20452292100141548,-8.088302563544698
sub50_18,50m,FALSE,175121,149131,0.26962614209537417,9.935267733313268
sub50_18,50m,FALSE,175121,77657,0.1770818987707338,-11.954222731788597
sub50_18,50m,FALSE,175121,52948,0.17908839068629526,-11.151457148754421
sub50_18,50m,FALSE,175121,114234,0.13400186522101815,-15.17618037230889
sub50_18,50m,FALSE,175121,86509,0.22193729214385644,-1.1728666381886044
sub50_18,50m,FALSE,175121,174670,0.21667546922079295,-3.2455323008374317
sub50_18,50m,FALSE,175121,93910,0.24209209085126554,-0.32307319103139553
sub50_18,50m,FALSE,175121,67894,0.10999630834553237,-22.259943346074184
sub50_18,50m,FALSE,175121,170453,0.16928897367805734,-6.379455637276825
sub50_18,50m,FALSE,175121,94020,0.1683211485616678,-7.3367801655416365
sub50_18,50m,FALSE,175121,57328,0.22959824800799208,1.5110780523412792
sub50_18,50m,FALSE,175121,164312,0.23994333092277206,0.2660329434157701
sub50_18,50m,FALSE,175121,103840,0.18568666067651726,-7.955231908393246
sub50_18,50m,FALSE,175121,147673,0.2563730561182149,3.089683749922759
sub50_18,50m,FALSE,175121,39482,0.19237352125654536,-3.9677975068729183
sub50_18,50m,FALSE,175121,93486,0.24920190797641503,0.5610910397792178
sub50_18,50m,FALSE,175121,109093,0.1673131244803571,-11.55754355780249
sub50_18,50m,FALSE,175121,145317,0.22029616361991924,-3.3963474971414476
sub50_18,50m,FALSE,175121,148055,0.16705319425475992,-6.735796722497314
sub50_18,50m,FALSE,175121,44478,0.2631491153570246,5.63092983016834
sub50_18,50m,FALSE,175121,50889,0.1763798677620347,-10.506410468655574
sub50_18,50m,FALSE,175121,113625,0.21137975424158673,-8.701178856482478
sub50_18,50m,FALSE,175121,85009,0.24225236835681702,8.323591588896287
sub50_18,50m,FALSE,175121,116771,0.2559154898636351,12.584355059242542
sub50_18,50m,FALSE,175121,88071,0.16742691313001243,-6.383540035039963
sub50_18,50m,FALSE,175121,131212,0.1881868768837457,-7.98216055196264
sub50_18,50m,FALSE,175121,70555,0.30131318624908765,11.057076702640328
sub50_18,50m,FALSE,175121,170900,0.2557216001797683,2.9783299749821555
sub50_18,50m,FALSE,175121,147855,0.2496063574794526,1.7493891397724435
sub50_18,50m,FALSE,175121,5858,0.13061553945626356,-15.512814853879227
sub50_18,50m,FALSE,175121,85375,0.19862783493951333,-5.413768057025402
sub50_18,50m,FALSE,175121,94056,0.22680201644678255,3.496837674076002
sub50_18,50m,FALSE,175121,84183,0.2719174848931018,12.570506482549915
sub50_18,50m,FALSE,175121,83911,0.14404899838634513,-15.008264706252596
sub50_18,50m,FALSE,175121,110814,0.19075723730935906,-10.891373618194065
sub50_18,50m,FALSE,175121,159130,0.17815797909909536,-11.322828414792946
sub50_18,50m,FALSE,175121,54067,0.32666713498101746,16.693651118263187
sub50_18,50m,FALSE,175121,26975,0.2646846869837277,7.9893758718846994
sub50_18,50m,FALSE,175121,13830,0.15495921769910606,-10.831785027596505
sub50_18,50m,FALSE,175121,68812,0.18443405836020127,-7.616230086816528
sub50_18,50m,FALSE,175121,139976,0.13432483990053254,-15.291541879175838
sub50_18,50m,FALSE,175121,117064,0.2089884235208069,-3.0978538580491786
sub50_18,50m,FALSE,175121,101074,0.24049443805451728,2.894491868119333
sub50_18,50m,FALSE,175121,7724,0.2550078893218898,13.601718513367379
sub50_18,50m,FALSE,175121,104392,0.22069466388053147,-4.471806666756085
sub50_19,50m,FALSE,200918,25063,0.25716546842104887,5.193924836923685
sub50_19,50m,FALSE,200918,39238,0.3025516624570139,15.505901465093634
sub50_19,50m,FALSE,200918,104627,0.17405510602965335,4.178225128099855
sub50_19,50m,FALSE,200918,71756,0.27354563087655986,11.821453634904094
sub50_19,50m,FALSE,200918,100179,0.1969268691133369,-5.740712241205334
sub50_19,50m,FALSE,200918,143170,0.14365191372834946,-10.83327748678908
sub50_19,50m,FALSE,200918,117817,0.22288020690210347,-0.9118924446123811
sub50_19,50m,FALSE,200918,22042,0.15243618905328768,-13.736044145547575
sub50_19,50m,FALSE,200918,103126,0.26249231239549875,4.941764000728884
sub50_19,50m,FALSE,200918,20220,0.21351931435017546,-8.98459871083655
sub50_19,50m,FALSE,200918,43622,0.2071145093299387,-5.1175458353169105
sub50_19,50m,FALSE,200918,21572,0.18704904110193993,-9.388892906080313
sub50_19,50m,FALSE,200918,60444,0.2693841806343518,6.671503104029312
sub50_19,50m,FALSE,200918,69880,0.22797747824556572,4.881957762014113
sub50_19,50m,FALSE,200918,172976,0.23645033217843406,0.5788325688921034
sub50_19,50m,FALSE,200918,110652,0.22880324451945538,0.7820967464934196
sub50_19,50m,FALSE,200918,9950,0.23942682749691827,3.6832330580876977
sub50_19,50m,FALSE,200918,128811,0.1540834544888459,-2.1514103220701033
sub50_19,50m,FALSE,200918,144209,0.20914500620031407,-4.92721479853176
sub50_19,50m,FALSE,200918,171092,0.25548227985720495,10.027054180736805
sub50_19,50m,FALSE,200918,20300,0.19705346890933012,-3.79286666124308
sub50_19,50m,FALSE,200918,75726,0.24753719298861737,5.044149777672942
sub50_19,50m,FALSE,200918,140024,0.20782626463362008,-0.2642394229650997
sub50_19,50m,FALSE,200918,12475,0.2560482363847723,2.793514108062243
sub50_19,50m,FALSE,200918,76199,0.2650271774662181,2.6218905847885976
sub50_19,50m,FALSE,200918,150241,0.1944415294526776,4.3618540977556775
sub50_19,50m,FALSE,200918,192710,0.23317714335689368,16.723253161043967
sub50_19,50m,FALSE,200918,124299,0.19168516716434936,-9.397528502416808
sub50_19,50m,FALSE,200918,58174,0.23873383611871685,7.134316153055731
sub50_19,50m,FALSE,200918,94341,0.2034547131754889,3.4913824610311495
sub50_19,50m,FALSE,200918,56408,0.246179312860116,2.9511096386801476
sub50_19,50m,FALSE,200918,22491,0.27618060079364737,14.159260539479261
sub50_19,50m,FALSE,200918,77535,0.32317200946536934,45.44546532186327
sub50_19,50m,FALSE,200918,82480,0.22761940398091865,-2.1092697447557436
sub50_19,50m,FALSE,200918,199337,0.25822087988442133,7.94480603297459
sub50_19,50m,FALSE,200918,137229,0.2346782232827145,10.966378818988902
sub50_19,50m,FALSE,200918,27838,0.25132609965387454,15.838486724862596
sub50_19,50m,FALSE,200918,194080,0.27334594184702093,16.867816639057768
sub50_19,50m,FALSE,200918,82616,0.28658979512320076,25.979841072305014
sub50_19,50m,FALSE,200918,65076,0.2073772898605786,-7.245494705202077
sub50_19,50m,FALSE,200918,182610,0.22683352096514267,5.778015803313577
sub50_19,50m,FALSE,200918,35299,0.2765930774352275,12.416973243926833
sub50_19,50m,FALSE,200918,37844,0.2736296210561163,8.496934991139364
sub50_19,50m,FALSE,200918,148435,0.17339272496929345,3.8249988305379707
sub50_19,50m,FALSE,200918,147899,0.2830610078536282,22.458434828888574
sub50_19,50m,FALSE,200918,13999,0.2110459605782208,-6.78149973622319
sub50_19,50m,FALSE,200918,180239,0.25799626568409284,9.093199955429284
sub50_19,50m,FALSE,200918,159343,0.19065386578748542,-1.225789009564835
sub50_19,50m,FALSE,200918,81635,0.24737507186460594,8.655189013481177
sub50_19,50m,FALSE,200918,79265,0.2546178893963537,3.4881162896720754
sub50_19,50m,FALSE,200918,65207,0.2836504866145859,18.212466237508345
sub50_19,50m,FALSE,200918,98385,0.1768396841593025,0.4553941688125502
sub50_19,50m,FALSE,200918,67411,0.24055157624923987,13.074585123936288
sub50_19,50m,FALSE,200918,159125,0.24643086968374647,11.200788747392165
sub50_19,50m,FALSE,200918,6148,0.2993946137938125,16.93642023026089
sub50_19,50m,FALSE,200918,46915,0.2414578550056485,1.199088744037577
sub50_19,50m,FALSE,200918,83479,0.2788898477500135,7.605773486605889
sub50_19,50m,FALSE,200918,27046,0.2212075373265615,-1.8025253265888297
sub50_19,50m,FALSE,200918,54826,0.25756093836581906,11.767307353271091
sub50_19,50m,FALSE,200918,44585,0.2937241818232477,24.331112735664757
sub50_19,50m,FALSE,200918,109826,0.20504249806308056,12.711245401093901
sub50_19,50m,FALSE,200918,129004,0.18147962075496507,0.16231952266233315
sub50_19,50m,FALSE,200918,196901,0.1950699063556746,-9.41286368869689
sub50_19,50m,FALSE,200918,13825,0.15833834370151778,-10.8348199173041
sub50_19,50m,FALSE,200918,123710,0.19112817948483976,-7.329803946097279
sub50_19,50m,FALSE,200918,29481,0.18325468566853645,-7.7860337806305076
sub50_19,50m,FALSE,200918,143716,0.21903985038338122,6.461746131275198
sub50_19,50m,FALSE,200918,112986,0.17102771701891561,-0.6177609757197845
sub50_19,50m,FALSE,200918,153533,0.19881205999654186,2.2200772272954095
sub50_19,50m,FALSE,200918,66402,0.22690603989830688,9.094169421458892
sub50_19,50m,FALSE,200918,54391,0.20611197441385304,-2.111526288364609
sub50_19,50m,FALSE,200918,135369,0.2306440082986739,1.887055845379935
sub50_19,50m,FALSE,200918,169184,0.1942445391188722,5.598223129870826
sub50_19,50m,FALSE,200918,198002,0.17896294498369714,-12.954094302047746
sub50_19,50m,FALSE,200918,200386,0.2664889844580869,8.828223282326627
sub50_19,50m,FALSE,200918,196909,0.27443963545566996,10.609929016432384
sub50_19,50m,FALSE,200918,34342,0.2414031985008027,8.758719884954585
sub50_19,50m,FALSE,200918,91369,0.2843324878245346,20.345121343374455
sub50_19,50m,FALSE,200918,16648,0.291754490549653,21.871976209684938
sub50_19,50m,FALSE,200918,18522,0.16945250045261845,-11.633674832878711
sub50_19,50m,FALSE,200918,2172,0.17859044273129918,-8.463431896234107
sub50_19,50m,FALSE,200918,95617,0.25851072520325497,12.132656504535433
sub50_19,50m,FALSE,200918,137780,0.1926309292720369,8.291894904987753
sub50_19,50m,FALSE,200918,19303,0.11109659377358515,-17.732179503657076
sub50_19,50m,FALSE,200918,87532,0.24123195624979568,-1.1094539270431807
sub50_19,50m,FALSE,200918,148965,0.2075630553097518,-4.648609524009818
sub50_19,50m,FALSE,200918,54002,0.16874516806141895,-7.896732914496635
sub50_19,50m,FALSE,200918,33087,0.3243878306436145,39.29958847478222
sub50_19,50m,FALSE,200918,39501,0.26689528740080426,8.393429918100141
sub50_19,50m,FALSE,200918,106902,0.25393311226786663,8.47043375816579
sub50_19,50m,FALSE,200918,29933,0.23421293538648727,8.404728293972665
sub50_19,50m,FALSE,200918,188636,0.25369341172708954,8.458668970655813
sub50_19,50m,FALSE,200918,166843,0.12998562181476225,-17.062912477129515
sub50_19,50m,FALSE,200918,164116,0.29387323972422724,20.30345055966522
sub50_19,50m,FALSE,200918,174257,0.2898843051973453,14.339691700818824
sub50_19,50m,FALSE,200918,123017,0.18694298515819813,5.248710453236136
sub50_19,50m,FALSE,200918,18715,0.25135478023285707,8.916556618431091
sub50_19,50m,FALSE,200918,81548,0.2316733215558381,3.943009357137323
sub50_19,50m,FALSE,200918,95167,0.17038172235604654,-6.291461665784309
sub50_19,50m,FALSE,200918,8496,0.12841385613149417,-18.889595510846775
sub50_19,50m,FALSE,200918,52112,0.18681531578056082,-1.5562057188192449
sub50_19,50m,FALSE,200918,192644,0.2994402043736917,17.837745926617792
sub50_19,50m,FALSE,200918,182056,0.24479782715255072,13.804654181984427
sub50_19,50m,FALSE,200918,29630,0.19166491015945092,-2.2137913426933236
sub50_19,50m,FALSE,200918,142056,0.12106655087814597,-13.9175032944526
sub50_19,50m,FALSE,200918,9915,0.18098428562930055,-10.390650068133555
sub50_19,50m,FALSE,200918,70298,0.20718916179227434,-3.248083794506082
sub50_19,50m,FALSE,200918,48395,0.22573622700966095,1.3821554555641362
sub50_19,50m,FALSE,200918,125036,0.21936479234713907,-2.6616033404781385
sub50_19,50m,FALSE,200918,152681,0.20615108974647423,3.684938783137878
sub50_19,50m,FALSE,200918,49857,0.24144009959476054,4.113750882348648
sub50_19,50m,FALSE,200918,113478,0.286013215210689,11.664066947053858
sub50_19,50m,FALSE,200918,33162,0.2302844387379067,5.151952459245031
sub50_19,50m,FALSE,200918,29086,0.24412852414875977,8.351879611138742
sub50_19,50m,FALSE,200918,68211,0.3279856152155183,31.325930832520438
sub50_19,50m,FALSE,200918,171888,0.24304408710911746,4.3736344888705405
sub50_19,50m,FALSE,200918,15360,0.2869637140788692,9.628928167267038
sub50_19,50m,FALSE,200918,145359,0.2646202189185895,22.551824427493163
sub50_19,50m,FALSE,200918,53636,0.2441608323600174,26.12350782109336
sub50_19,50m,FALSE,200918,177633,0.3154525956954838,22.678230092942794
sub50_19,50m,FALSE,200918,26864,0.15383477799194165,-15.738147228449044
sub50_19,50m,FALSE,200918,142024,0.22717095251110467,1.900842880311477
sub50_19,50m,FALSE,200918,60617,0.2513199971203715,10.252647262529207
sub50_19,50m,FALSE,200918,89490,0.2889863898408068,18.842435752977316
sub50_19,50m,FALSE,200918,72021,0.23619892162632597,0.2160781088979792
sub50_19,50m,FALSE,200918,177112,0.22873461695988317,5.7812865294847455
sub50_19,50m,FALSE,200918,63332,0.2589119253141328,9.221221055088385
sub50_19,50m,FALSE,200918,4726,0.11415307245348111,-18.403384268992593
sub50_19,50m,FALSE,200918,54674,0.25703638467229595,13.714055784733732
sub50_19,50m,FALSE,200918,64275,0.317073750640612,23.47386888497379
sub50_19,50m,FALSE,200918,82080,0.18792226326397873,-3.1723586641198107
sub50_19,50m,FALSE,200918,8365,0.16505718008761316,-9.782844113667213
sub50_19,50m,FALSE,200918,179647,0.26230636128216733,4.5773919507199885
sub50_19,50m,FALSE,200918,94249,0.22072368384577518,3.2379631325684506
sub50_19,50m,FALSE,200918,126288,0.22045626774553426,0.588498485689975
sub50_19,50m,FALSE,200918,143803,0.2094693835516853,-2.0363593616747324
sub50_19,50m,FALSE,200918,97453,0.29442906047194456,24.757065328681012
sub50_19,50m,FALSE,200918,177733,0.23495186719858696,1.1506435376579534
sub50_19,50m,FALSE,200918,126209,0.23115272846165275,6.585318485285301
sub50_19,50m,FALSE,200918,6775,0.28624134781685745,8.46791430049624
sub50_19,50m,FALSE,200918,68102,0.2490084012277609,1.7752587419496544
sub50_19,50m,FALSE,200918,125665,0.1977816415750537,-3.6482889977725943
sub50_19,50m,FALSE,200918,8915,0.25793068651263873,10.788470359133099
sub50_19,50m,FALSE,200918,114912,0.22071470883636435,-4.657738723765288
sub50_19,50m,FALSE,200918,142627,0.22587981997134765,3.771771413140034
sub50_19,50m,FALSE,200918,127649,0.24159814671359278,9.94907677018464
sub50_19,50m,FALSE,200918,16743,0.23921425047923217,1.805536272906406
sub50_19,50m,FALSE,200918,6723,0.2649339465809262,7.403953181028516
sub50_19,50m,FALSE,200918,116713,0.21500378524622887,-2.398713837532232
sub50_19,50m,FALSE,200918,200444,0.26085045458056216,8.099976232228364
sub50_19,50m,FALSE,200918,120926,0.3024859229210487,21.30333318835823
sub50_19,50m,FALSE,200918,38935,0.22145405188510733,-6.162435043477331
sub50_19,50m,FALSE,200918,66963,0.16330644075012157,-12.449214498541505
sub50_19,50m,FALSE,200918,46155,0.2612587312036309,5.661810561089411
sub50_19,50m,FALSE,200918,171545,0.28678565212979545,15.625193014200521
sub50_19,50m,FALSE,200918,72446,0.2040408423963226,-8.774087357324577
sub50_19,50m,FALSE,200918,52763,0.1426514321553313,-11.458455361522054
sub50_19,50m,FALSE,200918,104076,0.23743080651033516,14.633778054661782
sub50_19,50m,FALSE,200918,196065,0.24741324754855173,4.0097910201454
sub50_19,50m,FALSE,200918,112217,0.26088608545828457,11.648374539746493
sub50_19,50m,FALSE,200918,135668,0.23668556358696016,4.977639842193775
sub50_19,50m,FALSE,200918,52282,0.2311600802681786,1.9290644115193862
sub50_19,50m,FALSE,200918,8080,0.2693970257123886,12.753739725146561
sub50_19,50m,FALSE,200918,102068,0.2575535641151888,4.819213563463964
sub50_19,50m,FALSE,200918,48353,0.31286662995568976,37.14128438142434
sub50_19,50m,FALSE,200918,188298,0.22344586407103814,9.321111660870441
sub50_19,50m,FALSE,200918,90412,0.30997919720743805,15.577510571979712
sub50_19,50m,FALSE,200918,83565,0.19497427213475232,1.0036198855497087
sub50_19,50m,FALSE,200918,153797,0.20276255854828792,5.249069767370717
sub50_19,50m,FALSE,200918,43232,0.22084878805316677,2.142190509391941
sub50_19,50m,FALSE,200918,125616,0.21514926255057173,7.936801063193225
sub50_19,50m,FALSE,200918,107649,0.15303885387949462,-10.753810943933944
sub50_19,50m,FALSE,200918,58083,0.24797383211707033,2.0806759691983037
sub50_19,50m,FALSE,200918,26205,0.2196086846938557,-5.28308020791797
sub50_19,50m,FALSE,200918,180242,0.23645051177745022,4.06672028306464
sub50_19,50m,FALSE,200918,11310,0.2090735415396981,-7.531925376242589
sub50_19,50m,FALSE,200918,23210,0.26319126911800017,2.5867918266595216
sub50_19,50m,FALSE,200918,18784,0.19328796096946582,0.2713729022210707
sub50_19,50m,FALSE,200918,15381,0.22452324257840303,-0.5099806179865658
sub50_19,50m,FALSE,200918,22377,0.2351584216379676,2.634928435054952
sub50_19,50m,FALSE,200918,146633,0.20756076533378157,10.20039309785192
sub50_19,50m,FALSE,200918,29296,0.2110426124677924,4.326914817569467
sub50_19,50m,FALSE,200918,86427,0.13751168351250986,-12.203556029541927
sub50_19,50m,FALSE,200918,1780,0.2682253745930993,11.542137378201673
sub50_19,50m,FALSE,200918,195876,0.2448686875156627,7.074584082991004
sub50_19,50m,FALSE,200918,116174,0.15695166124477367,-13.67459134364363
sub50_19,50m,FALSE,200918,189999,0.16499503270899954,-9.546054402954733
sub50_19,50m,FALSE,200918,8641,0.18783528054487114,-5.083916013100832
sub50_19,50m,FALSE,200918,168158,0.26032380535736804,3.102033091595239
sub50_19,50m,FALSE,200918,110605,0.22861997332146838,7.752663865935522
sub50_19,50m,FALSE,200918,54996,0.28659184092332507,19.013366430356584
sub50_19,50m,FALSE,200918,105201,0.2058805893829539,8.386294275109096
sub50_19,50m,FALSE,200918,97951,0.21342227692631158,8.348514002975259
sub50_19,50m,FALSE,200918,57057,0.2618022482257244,15.99799226231842
sub50_19,50m,FALSE,200918,165849,0.23116450406580177,0.3738155997222752
sub50_19,50m,FALSE,200918,187195,0.22128313658220217,6.6199498275520305
sub50_19,50m,FALSE,200918,61105,0.2921184860939576,11.688354071635795
sub50_19,50m,FALSE,200918,171839,0.2909100250887477,13.09238272966146
sub50_19,50m,FALSE,200918,121696,0.14369319766482785,-14.529170369951299
sub50_19,50m,FALSE,200918,52178,0.19034237422295347,-0.37127018030553594
sub50_19,50m,FALSE,200918,102793,0.21196176190206334,9.962903303297685
sub50_19,50m,FALSE,200918,112620,0.16278142585180516,-6.126485598619272
sub50_19,50m,FALSE,200918,90060,0.2761150749384864,13.659553750340066
sub50_19,50m,FALSE,200918,64701,0.30082125516131153,14.766524143196825
sub50_19,50m,FALSE,200918,51180,0.26097380711643164,24.572397960941643
sub50_19,50m,FALSE,200918,48792,0.22504997567450705,11.13764148293308
sub50_19,50m,FALSE,200918,40355,0.2389796790936269,17.966536564274218
sub50_19,50m,FALSE,200918,33413,0.3101948915311128,31.474586853707443
sub50_19,50m,FALSE,200918,132433,0.3025903621580729,13.73761223334088
sub50_19,50m,FALSE,200918,141320,0.19332866375296076,2.741676066517606
sub50_19,50m,FALSE,200918,141611,0.1798193915631653,4.559048136522314
sub50_19,50m,FALSE,200918,80084,0.2275631130511357,-5.061852699163748
sub50_19,50m,FALSE,200918,127080,0.2253143703795908,-1.892987552768288
sub50_19,50m,FALSE,200918,3333,0.16488968253843794,-11.377294429165106
sub50_19,50m,FALSE,200918,178393,0.2760278073193367,8.502847201012331
sub50_19,50m,FALSE,200918,187975,0.228174789585481,-1.1086916312353463
sub50_19,50m,FALSE,200918,183751,0.2736421523015361,15.451642528529934
sub50_19,50m,FALSE,200918,76222,0.29431286962964565,8.202610166205229
sub50_19,50m,FALSE,200918,25043,0.1770795994430534,-10.176046221053264
sub50_19,50m,FALSE,200918,19343,0.2375094718954041,0.2016909156078405
sub50_19,50m,FALSE,200918,88990,0.2603834799898804,13.66217893004602
sub50_19,50m,FALSE,200918,104517,0.19404278634008298,-9.985473589489605
sub50_19,50m,FALSE,200918,186514,0.24913329136950418,2.700670381513901
sub50_19,50m,FALSE,200918,89790,0.2646170221884881,6.279493955797141
sub50_19,50m,FALSE,200918,146675,0.16253581462997543,-8.626465519103622
sub50_19,50m,FALSE,200918,126676,0.22905462332193025,8.679935592939644
sub50_19,50m,FALSE,200918,149485,0.1471616922885426,-3.75629358794731
sub50_19,50m,FALSE,200918,56319,0.30978890631563405,22.201469306347164
sub50_19,50m,FALSE,200918,149682,0.27386568104925235,16.413218597448573
sub50_19,50m,FALSE,200918,11715,0.26555280609071746,9.335796249053889
sub50_19,50m,FALSE,200918,98462,0.23603619130189754,-0.19766252384755484
sub50_19,50m,FALSE,200918,100642,0.28357396401033913,22.776668588503203
sub50_19,50m,FALSE,200918,95084,0.27293627792276626,10.51331186461766
sub50_19,50m,FALSE,200918,179051,0.27781725824187115,13.181596018402631
sub50_19,50m,FALSE,200918,88783,0.25357332630159934,13.116201733051193
sub50_19,50m,FALSE,200918,172887,0.2760039283624612,8.283235743349543
sub50_19,50m,FALSE,200918,112746,0.21716615443756757,4.777031409286957
sub50_19,50m,FALSE,200918,184718,0.21966691519911133,4.0226543519697975
sub50_19,50m,FALSE,200918,191526,0.24737378112848632,16.18061037538155
sub50_19,50m,FALSE,200918,14939,0.20544028455345345,-7.189060664469177
sub50_19,50m,FALSE,200918,11120,0.23667576279460398,2.2441879542794654
sub50_19,50m,FALSE,200918,154604,0.3081273162075557,16.63436965227207
sub50_19,50m,FALSE,200918,92330,0.2675101043163868,4.5246618871963715
sub50_19,50m,FALSE,200918,64734,0.2792796362961127,11.070899514418109
sub50_19,50m,FALSE,200918,26552,0.19898007572282198,-4.614034514362563
sub50_19,50m,FALSE,200918,195682,0.20226222111974373,-5.2579122381791725
sub50_19,50m,FALSE,200918,110398,0.21522388704244264,13.803948248187398
sub50_19,50m,FALSE,200918,23074,0.20562452148676905,-4.83016028455688
sub50_19,50m,FALSE,200918,175845,0.27951287257308066,12.951498556863276
sub50_19,50m,FALSE,200918,125890,0.22352919211872846,4.7251626277731695
sub50_2,50m,FALSE,164543,6147,0.2797763596465888,6.947857410056348
sub50_2,50m,FALSE,164543,135218,0.2720524747817477,9.504906239587916
sub50_2,50m,FALSE,164543,76171,0.22576158066580365,-2.869216761800914
sub50_2,50m,FALSE,164543,56114,0.32011799002451097,18.180508093092445
sub50_2,50m,FALSE,164543,78041,0.23777949367457432,2.8726399702965724
sub50_2,50m,FALSE,164543,163715,0.19233421382517363,-8.275249343329437
sub50_2,50m,FALSE,164543,36546,0.21800993489532555,-3.2758403546107466
sub50_2,50m,FALSE,164543,17823,0.2554526008696349,3.004759047147075
sub50_2,50m,FALSE,164543,109174,0.24437754237947384,5.873235755411998
sub50_2,50m,FALSE,164543,124712,0.19617431847886604,-10.596945214504915
sub50_2,50m,FALSE,164543,112165,0.2380755588273741,-1.5400620804058545
sub50_2,50m,FALSE,164543,87929,0.22701320588619503,-1.991513247972912
sub50_2,50m,FALSE,164543,141730,0.25307260605329573,2.248794903895587
sub50_2,50m,FALSE,164543,69169,0.20468651295508727,-8.616494420584125
sub50_2,50m,FALSE,164543,160913,0.23376854559144944,-0.9848720408511586
sub50_2,50m,FALSE,164543,32345,0.2752196738604179,13.565024638483257
sub50_2,50m,FALSE,164543,25045,0.17788501457149578,-8.480061546342231
sub50_2,50m,FALSE,164543,67843,0.26283670076715554,7.48477615050313
sub50_2,50m,FALSE,164543,57501,0.22778234486891466,-3.3211955788612273
sub50_2,50m,FALSE,164543,76267,0.1796871459203934,-8.358865644833962
sub50_2,50m,FALSE,164543,132400,0.3066195074222551,18.06455852793057
sub50_2,50m,FALSE,164543,136326,0.23223079559354742,-2.1662950150855664
sub50_2,50m,FALSE,164543,106138,0.26918293419101635,1.7799664248045406
sub50_2,50m,FALSE,164543,154457,0.18876795163609025,-9.017142003246192
sub50_2,50m,FALSE,164543,133760,0.30676136549161975,12.432092171973776
sub50_2,50m,FALSE,164543,7261,0.21667829059710927,0.4922541307813557
sub50_2,50m,FALSE,164543,122291,0.2929468933677624,10.26130810532765
sub50_2,50m,FALSE,164543,107392,0.22517598578167602,-3.3399197964341085
sub50_2,50m,FALSE,164543,115251,0.22854157421768698,1.6596261366508898
sub50_2,50m,FALSE,164543,119724,0.18248293769722881,-8.608284045820552
sub50_2,50m,FALSE,164543,123759,0.24491728568249496,0.30193670311908916
sub50_2,50m,FALSE,164543,55682,0.2785458294751723,9.846307346040135
sub50_2,50m,FALSE,164543,115833,0.23817851748471416,2.8191540168245774
sub50_2,50m,FALSE,164543,94501,0.1687728735456659,-13.140468207284815
sub50_2,50m,FALSE,164543,72714,0.16210746080884017,-15.684146356096567
sub50_2,50m,FALSE,164543,123152,0.27376028783003653,10.717572579017679
sub50_2,50m,FALSE,164543,115297,0.2430352196097374,-3.2677073107320322
sub50_2,50m,FALSE,164543,111362,0.20538135089965398,-4.158547818799962
sub50_2,50m,FALSE,164543,6744,0.201906978883896,-6.13580338232932
sub50_2,50m,FALSE,164543,44293,0.20231433718442177,-8.49733224032431
sub50_2,50m,FALSE,164543,152690,0.2604881058531729,2.8304425476508417
sub50_2,50m,FALSE,164543,1150,0.21097480071600805,-1.885240496577588
sub50_2,50m,FALSE,164543,36606,0.22998990495650729,9.832315741334334
sub50_2,50m,FALSE,164543,2986,0.2516854849974971,12.478164204808731
sub50_2,50m,FALSE,164543,56485,0.2292262641020304,4.834395412675266
sub50_2,50m,FALSE,164543,45312,0.27036632871455396,8.427975799165925
sub50_2,50m,FALSE,164543,25882,0.19798998100575338,-0.0724946880147995
sub50_2,50m,FALSE,164543,23511,0.21284718726846305,-4.319157221705451
sub50_2,50m,FALSE,164543,161659,0.2332303641394766,-3.520499072587592
sub50_2,50m,FALSE,164543,103944,0.26691272500748475,4.156237142947784
sub50_2,50m,FALSE,164543,146880,0.20921982405322395,-5.4256253998060515
sub50_2,50m,FALSE,164543,54734,0.15491270781918007,-17.142721826369772
sub50_2,50m,FALSE,164543,61898,0.25551433494114434,6.004662528697109
sub50_2,50m,FALSE,164543,133565,0.19538046919148078,-6.372006171739332
sub50_2,50m,FALSE,164543,38104,0.26415404206341947,5.51385751796813
sub50_2,50m,FALSE,164543,16066,0.1389366642635485,-17.323865830291926
sub50_2,50m,FALSE,164543,84958,0.13557831497385728,-18.94454961789431
sub50_2,50m,FALSE,164543,155667,0.24868034328187794,8.696926961878615
sub50_2,50m,FALSE,164543,71457,0.2870842465776796,10.2330853778347
sub50_2,50m,FALSE,164543,131340,0.25702748218289584,10.042203362314496
sub50_2,50m,FALSE,164543,131922,0.20308937626498297,-6.875928169246418
