"pca_basis","pca_label","quad_id","scale","manual_excluded_50m","n_available_pixels","sample_index","mean_reflectance","pc1","pc2","pc3"
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,101526,0.262428388876979,10.8222459312438,3.11754700924485,-1.64199367363186
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,157426,0.163554067315518,-14.4994707072835,0.429942657251323,-0.817244429576578
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,38344,0.254155144580324,5.43345011248054,-0.309074900769111,-2.93150310514449
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,113742,0.236436508672912,0.391010649590534,-2.44541741825812,-0.966349717883655
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,149526,0.256438461925126,7.70733397789894,1.27832903402913,-2.7413006501414
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,100499,0.264452505148639,7.32849930765335,-0.443680250174472,1.55542137264212
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,154495,0.253159003543922,6.18194608306841,-0.134631140854481,-5.79882518878968
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,144487,0.228630636272228,0.74366531382937,0.982650793574665,-0.313835925044747
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,84727,0.296686691378266,15.6184113113526,-0.251688828706999,-2.7386205622895
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,170745,0.172997569041865,-12.2542555139032,-0.9751441759944,-3.34662244396819
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,111481,0.295078602196141,14.3578943833331,-0.016708899563918,0.40445652351201
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,92038,0.277607482480855,9.11730898323594,-1.12997555134686,0.807880416709309
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,118973,0.1928884153339,-8.41719168010674,-2.15405490558385,-2.56567646107962
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,70568,0.266525643069513,7.52361684076303,-1.00051366337767,-1.93142014987
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,119000,0.294189221756764,16.290876740811,2.61876107784451,-0.662219389997379
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,103636,0.286768922459119,12.577085433105,-0.535985600365411,1.50118987104852
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,172492,0.250901548792262,4.70636720009481,-1.04284589792089,0.92774355023774
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,9236,0.252335382217526,0.943681607833355,-4.82978021129456,1.35559105774171
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,144735,0.234252790093022,2.62107869301899,-0.251773650451766,-7.66792060743359
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,25587,0.290424041850261,18.6748438319282,5.36900257288484,-2.86390064885255
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,83903,0.17794058982991,-11.7727978431329,0.209155900396059,1.80251197764181
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,149420,0.252473975831935,7.72668114777595,2.31134830919234,-1.37562107245036
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,33485,0.265408579383261,13.0125739587283,5.33749310062035,-0.782362524884249
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,95682,0.228653246444488,-1.67691227391902,-2.14903680189359,2.05338173017601
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,148228,0.166101592600592,-10.8813413270556,3.57351570756976,-1.13486529150943
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,80201,0.269728898278568,5.36213254326778,-4.79869263617088,-0.226486916294227
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,4987,0.149899422014055,-15.4148598568852,1.9812585817709,-2.39265388445307
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,166646,0.134437778556704,-16.4975041577659,4.84695424636961,-1.52681110018944
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,28157,0.205491081919244,-2.8874938419119,1.28626581752932,-4.14934302293192
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,102582,0.26281124624339,2.56273153212905,-5.09038969593114,3.13046744851667
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,51417,0.207090984075523,-1.61613287815426,3.71672736548644,0.587268889984857
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,149232,0.278676813360581,6.86974393685771,-4.4627399022665,-0.504093219397345
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,86575,0.289033329406799,12.136387385108,-1.90626054695666,0.290556931565783
"regular_PCA","Regular PCA","sub50_1","50m",FALSE,175140,96461,0.296420966867696,11.7439169230128,-3.10746800505591,1.22751367881756
