"quad_id","scale","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"1408_a","10m",5622,0.0529308603153465,0.0526437126100063,0.0129746641194242,5622,0.0189868483935168,5622,0.0427816826586072,5622,0.101850105740062,5622,0.444091317344501
"1408_b","10m",7553,0.055939064381747,0.0564932972192764,0.0133458792724704,7553,0.0186918620575503,7553,0.0446674293318429,7553,0.107998447276738,7553,0.474011419908102
"1408_c","10m",6425,0.0554642158848186,0.0539442971348763,0.0149453482008411,6425,0.0177903062353934,6425,0.0438931067422935,6425,0.105437073311095,6425,0.453150791514894
"1408_d","10m",6445,0.0523629629003322,0.0522390156984329,0.0120879613698603,6445,0.0191605378398472,6445,0.0424676701259811,6445,0.107287398723436,6445,0.475310285740161
"1409_a","10m",5718,0.0497331989544042,0.0486051719635725,0.0125864837361372,5718,0.0174886965331516,5718,0.040339274385304,5718,0.10078997402037,5718,0.44379539348258
"1409_b","10m",6308,0.0493808299806217,0.0494597852230072,0.0108849072359338,6308,0.0161759121130266,6308,0.0392535861790118,6308,0.101878319590678,6308,0.455756706380644
"1409_c","10m",6501,0.0590470034206208,0.0572276413440704,0.0180085375035975,6501,0.016556736614306,6501,0.0468300978649981,6501,0.100901365900862,6501,0.408258412635876
"1409_d","10m",4849,0.0575603817786063,0.0562970079481602,0.0164775585308392,4849,0.017204526255821,4849,0.0459153548978517,4849,0.106922798077311,4849,0.451988729197316
"1410_a","10m",7817,0.0586362925523841,0.0589568763971329,0.013804019159564,7817,0.017829575192745,7817,0.0460060838107909,7817,0.113934016444252,7817,0.490830363254611
"1410_b","10m",6576,0.0582555257695457,0.0587560869753361,0.0140042626001662,6576,0.0176832705108559,6576,0.0455665573476673,6576,0.112476868214961,6576,0.480074090998724
"1410_c","10m",8642,0.0597703201199255,0.0609002895653248,0.01281720690352,8642,0.0203042199971375,8642,0.0476281227599666,8642,0.115779624532969,8642,0.482655847599953
"1410_d","10m",7848,0.0566479114962269,0.0572702530771494,0.0122839562055683,7848,0.0192841542134251,7848,0.0450601420721691,7848,0.11663346778595,7848,0.515334288562163
"1411_a","10m",6734,0.0546280390220352,0.0513931047171354,0.0166229988463783,6734,0.0170713670913927,6734,0.0435022721194605,6734,0.101787653795728,6734,0.445542242242395
"1411_b","10m",7161,0.052591846667458,0.0517353564500809,0.0127755410807852,7161,0.0195527911428568,7161,0.0427720074876832,7161,0.0991367763935047,7161,0.429557528518075
"1411_c","10m",7185,0.0523370409816006,0.0498776957392693,0.0141302986591372,7185,0.0173070177113624,7185,0.0422385866196389,7185,0.099540216250425,7185,0.434482028463398
"1411_d","10m",7317,0.057448691639729,0.0571247041225433,0.0151627023058232,7317,0.0173391954778358,7317,0.046074205294464,7317,0.0990240812792592,7317,0.409710452793141
"1412_a","10m",7419,0.0522148907716857,0.0515943393111229,0.011884870804388,7419,0.0170066631353764,7419,0.0420945341838309,7419,0.101404860586112,7419,0.442781972746946
"1412_b","10m",6375,0.0470220681361708,0.0454067923128605,0.0106628687268765,6375,0.0154994240013684,6375,0.0379544524781886,6375,0.0929110786730893,6375,0.418496101041389
"1412_c","10m",4966,0.0504584210893673,0.0503094680607319,0.0115719821884319,4966,0.0153291162414772,4966,0.0404496268055209,4966,0.102595021245207,4966,0.44822562946387
"1412_d","10m",5758,0.0512945655595541,0.0499173365533352,0.0130368224991422,5758,0.0173022667273172,5758,0.0414760830999525,5758,0.0970145122523411,5758,0.413477593289922
"1413_a","10m",6573,0.0553591915025285,0.0545149333775043,0.014920087245981,6573,0.0183470481446997,6573,0.0449120224435616,6573,0.101579111647396,6573,0.433343689406542
"1413_b","10m",7847,0.0589721530758493,0.059341449290514,0.0144158946063768,7847,0.0188712078610128,7847,0.047598950593829,7847,0.109723707088098,7847,0.466408731850445
"1413_c","10m",6837,0.0558077226858382,0.0542431585490704,0.0162068533817994,6837,0.0199210268345102,6837,0.0461516533003741,6837,0.0980194616272208,6837,0.423054400128467
"1413_d","10m",6339,0.0556039779101318,0.053770724684,0.0164670218933122,6339,0.0193907524635139,6339,0.0455413848462295,6339,0.0987665189108799,6339,0.41910062122785
"1414_a","10m",6227,0.0557247823813485,0.0550748705863953,0.0147503439003783,6227,0.017946311407461,6227,0.0451680074708214,6227,0.109800819292903,6227,0.463847039309078
"1414_b","10m",6283,0.0571134437095554,0.0571460723876953,0.0153823258124303,6283,0.0193865252576869,6283,0.0467847360447368,6283,0.103032399709664,6283,0.44715293840028
"1414_c","10m",7932,0.0602359103094796,0.0608167517930269,0.0144790991904011,7932,0.0202804712343162,7932,0.0491073002314106,7932,0.11087749403513,7932,0.479808194912609
"1414_d","10m",7728,0.0572007117372616,0.0575566347688437,0.0133519626669944,7728,0.0186277270601662,7728,0.0463474740584777,7728,0.110642659168795,7728,0.480339778475618
"1415_a","10m",7524,0.0601757275099544,0.060712730512023,0.0154009972617138,7524,0.0207616166647014,7524,0.0491780961507103,7524,0.110537748549601,7524,0.476317080883859
"1415_b","10m",8154,0.0633743691523344,0.0634012445807457,0.0168961163704222,8154,0.024389631034517,8154,0.0528972242097275,8154,0.10729339145388,8154,0.439400059196697
"1415_c","10m",7996,0.064609472462586,0.0653154887259007,0.0161956456057344,7996,0.0209372085530329,7996,0.0525061573410029,7996,0.115493192830031,7996,0.486230735201146
"1415_d","10m",7649,0.0574142691405466,0.0569507777690887,0.014600103428099,7649,0.0207362061749934,7649,0.0472977949016795,7649,0.107981080132168,7649,0.479020735878526
"1416_a","10m",7980,0.0592244638013362,0.0596147831529379,0.0142423399604425,7980,0.0214843528179374,7980,0.0487691595744424,7980,0.11177009932741,7980,0.497314776975713
"1416_b","10m",7900,0.0687769707700214,0.0703447237610817,0.0167303969764884,7900,0.0240961562138858,7900,0.0565579456711865,7900,0.117434360775623,7900,0.483738934025133
"1416_c","10m",8666,0.0666336858470553,0.0667599439620972,0.0151323879206703,8666,0.0263499601211644,8666,0.0558342179777318,8666,0.117599228902507,8666,0.483884160908203
"1416_d","10m",8612,0.0659930948191831,0.0656206905841827,0.0169496807108078,8612,0.0260993126802769,8612,0.0553133340723963,8612,0.116216185706635,8612,0.493870147528742
"1417_a","10m",8438,0.0621651178089013,0.0633827783167362,0.0139746057320483,8438,0.0234410665734424,8438,0.051440742105263,8438,0.114579220821705,8438,0.49053919954466
"1417_b","10m",9086,0.0635314030058628,0.0629749521613121,0.0151186660764475,9086,0.0240345894922055,9086,0.0529461292520565,9086,0.112478212127319,9086,0.476730073764215
"1417_c","10m",7513,0.0659459283004945,0.0660702362656593,0.0169281199333525,7513,0.0251462360927511,7513,0.0547754385122315,7513,0.110771042392189,7513,0.452056406382221
"1417_d","10m",8364,0.0688843255408735,0.0694113969802856,0.0175438836716553,8364,0.0272873129969176,8364,0.0572886355271856,8364,0.115824894066824,8364,0.444812679243248
"1418_a","10m",9157,0.0638881213611129,0.0648545175790787,0.0117810602905892,9157,0.0212221095393803,9157,0.0520191748229106,9157,0.109804296991786,9157,0.443694000037482
"1418_b","10m",6716,0.0596399454828718,0.0593453459441662,0.0142054370487403,6716,0.0217003418625504,6716,0.0490660373571828,6716,0.104199401522198,6716,0.420767462356116
"1418_c","10m",540,0.0763500878138951,0.0728553459048271,0.0252932621607651,540,0.0348251261230972,540,0.064505518563141,540,0.1251488837578,540,0.399242733630041
"1418_d","10m",5117,0.0904199940610938,0.0911384448409081,0.0220514299891483,5117,0.0435054250559156,5117,0.07708485806274,5117,0.13916832848318,5117,0.393722466695176
"1419_a","10m",566,0.0587434444227667,0.0596968531608582,0.0134022025453006,566,0.0188891043679765,566,0.0479570725458594,566,0.0957500830505787,566,0.373307504127162
"1422_c","10m",1267,0.0468955769408685,0.0456065088510513,0.0106253526785895,1267,0.0168769898202287,1267,0.038013882062792,1267,0.0976080134436555,1267,0.450907920009817
"1423_a","10m",942,0.0488899352361157,0.0478366762399673,0.0114264449646043,942,0.0164937511210377,942,0.0391939596853775,942,0.102852769941487,942,0.484485552228528
"1423_b","10m",6034,0.0549819557567923,0.0538275334984064,0.0137317880828328,6034,0.0217168094628104,6034,0.0447004893573831,6034,0.11104621552098,6034,0.519715856257783
"1423_c","10m",7939,0.055461329294786,0.0549188330769539,0.0131948933015093,7939,0.0217257511796452,7939,0.0454346519499095,7939,0.110438929722756,7939,0.512378646508882
"1423_d","10m",4657,0.049859931536494,0.0495525598526001,0.0109231181778235,4657,0.0176429744737472,4657,0.0403204457394257,4657,0.104409800871975,4657,0.50267606957307
"1424_a","10m",2113,0.0521859217406913,0.0509436093270779,0.0135705104533103,2113,0.0187360996111292,2113,0.0425057373695694,2113,0.11554993433016,2113,0.566321492277639
"1424_b","10m",7185,0.0554541333695833,0.0557458065450191,0.0130007228940431,7185,0.0203759871985077,7185,0.0451749688664712,7185,0.11017230803002,7185,0.510789943579198
"1424_c","10m",472,0.0444761126349538,0.0436831787228584,0.00905979893311828,472,0.0164784568718419,472,0.0366051399489227,472,0.0913993944111918,472,0.414897130915137
"15_a","10m",8173,0.0558628495677779,0.055288553237915,0.014176335656722,8173,0.0203021774665009,8173,0.045019755285959,8173,0.108465674764308,8173,0.449326329712665
"15_b","10m",8406,0.0526988223166713,0.0513031557202339,0.0121500064351743,8406,0.0199761285110415,8406,0.0432425593147142,8406,0.104575871684641,8406,0.451932750571765
"15_c","10m",9006,0.0673710528079461,0.0678391233086586,0.0155562865779723,9006,0.0261607583118058,9006,0.0547573114383601,9006,0.122655622154991,9006,0.477159742115489
"15_d","10m",8448,0.0619506950377289,0.0633674971759319,0.0138867994241556,8448,0.0217316292578978,8448,0.0490927900770551,8448,0.120830720406948,8448,0.500382676695563
"1500_a","10m",8419,0.0659244454359942,0.0658652186393738,0.0188799210352196,8419,0.0226589125481575,8419,0.0526584439626003,8419,0.115464847730572,8419,0.480629881780127
"1500_b","10m",6476,0.0564943266571732,0.0541086196899414,0.0177274293171548,6476,0.0167885744064824,6476,0.0442589081937827,6476,0.10001873214947,6476,0.430742412755868
"1500_c","10m",6116,0.0537782996829582,0.0523600187152624,0.0149776276482364,6116,0.0165903106575197,6116,0.0422469956481997,6116,0.0977097504405804,6116,0.424976256807731
"1500_d","10m",7896,0.0616343790696407,0.0603828579187393,0.0176370900788028,7896,0.0232801160605449,7896,0.0500996308700985,7896,0.111621692406707,7896,0.455952937832902
"1501_a","10m",7942,0.0579188378413778,0.0574616640806198,0.0152875483673226,7942,0.0206253453839129,7942,0.0464085163300237,7942,0.105254794215733,7942,0.45508434876232
"1501_b","10m",6500,0.0516202483801888,0.0502323284745216,0.0126351642341744,6500,0.0166459465789346,6500,0.0408400132176006,6500,0.100081314064356,6500,0.445672592502809
"1501_c","10m",7151,0.0526874927745788,0.0520235672593117,0.0133953131184113,7151,0.0175375492663957,7151,0.0419534950147785,7151,0.102356625672874,7151,0.456167841591696
"1501_d","10m",7494,0.0592540028170228,0.0603435225784779,0.0146879041682041,7494,0.0205245519370257,7494,0.0470895463886642,7494,0.104562898981067,7494,0.449319708387427
"1502_a","10m",6159,0.0570169608271254,0.0564418770372868,0.0154903094693637,6159,0.0166423050220476,6159,0.044479196305248,6159,0.106334557590854,6159,0.464144047846494
"1502_b","10m",4312,0.0493577323112713,0.0476960558444262,0.0131398965547517,4312,0.0157117246109792,4312,0.0392148585982604,4312,0.0961177347690211,4312,0.422654780347526
"1502_c","10m",7309,0.061363267055438,0.0624160915613174,0.014531894540261,7309,0.0186970942639402,7309,0.0475604367365649,7309,0.111759689369566,7309,0.456947007240382
"1502_d","10m",7435,0.0535747230616627,0.0524308085441589,0.0138529787367492,7435,0.0169031746705756,7435,0.0422010045826527,7435,0.103056519727575,7435,0.447888542979154
"1503_a","10m",7037,0.05113751408736,0.049663957208395,0.012921616220515,7037,0.0168811161366827,7037,0.0407470427007794,7037,0.0985409241483113,7037,0.437755373537125
"1503_b","10m",7166,0.0518627246733138,0.0514896120876074,0.0113700622900237,7166,0.0172531811568645,7166,0.0409890633582788,7166,0.100817044760182,7166,0.432041023709504
"1503_c","10m",8485,0.0525343821780799,0.0530140586197376,0.0103019245760155,8485,0.0174777453841984,8485,0.041886052878368,8485,0.100218431470138,8485,0.435750244562213
"1503_d","10m",8308,0.0540121534097622,0.0527913235127926,0.0134198396929651,8308,0.0199252613914984,8308,0.0434122273039833,8308,0.106351633970768,8308,0.458717834795424
"1504_a","10m",7306,0.0516831165838904,0.051964184269309,0.0101519010882929,7306,0.0189063127301653,7306,0.0419180773248483,7306,0.103370846495104,7306,0.45936020781039
"1504_b","10m",8440,0.0601815896009435,0.0584634020924568,0.0158540130946259,8440,0.0190270692199258,8440,0.0476068573225619,8440,0.112950317170285,8440,0.48611834114737
"1504_c","10m",7966,0.0540601474312706,0.0549816153943539,0.0104715352159997,7966,0.0187850462568655,7966,0.0435328831815466,7966,0.111736004851066,7966,0.510431800444991
"1504_d","10m",7338,0.0527522493243668,0.0525888614356518,0.011731776797656,7338,0.0187613011604993,7338,0.0423659669179305,7338,0.106786590834156,7338,0.470941158568755
"1505_a","10m",7667,0.0528664191286159,0.0534112937748432,0.0106748958018096,7667,0.0192866848561963,7667,0.0427769377449555,7667,0.10653294742499,7667,0.475711622138149
"1505_b","10m",7470,0.0551504654243808,0.0549694951623678,0.0134352079186609,7470,0.0193689302775705,7470,0.0448485379982248,7470,0.101897568274829,7470,0.427800821509242
"1505_c","10m",6423,0.0535569887651209,0.0537163950502872,0.0118867175847972,6423,0.0189368894292145,6423,0.0432826274435286,6423,0.104283544649177,6423,0.452167294632406
"1505_d","10m",7487,0.0523305591476948,0.0523194521665573,0.0112145820287127,7487,0.0189188970638625,7487,0.0424835035536918,7487,0.107249299420264,7487,0.482806838442546
"1506_a","10m",6840,0.0481871295902791,0.0476775411516428,0.00986498271216506,6840,0.0171739944581277,6840,0.0389335116693429,6840,0.0986174234996826,6840,0.429635428584785
"1506_b","10m",6516,0.056914375795359,0.056891018524766,0.0138892320193466,6516,0.021471543319862,6516,0.0464769825482552,6516,0.109780293490716,6516,0.466785526565311
"1506_c","10m",5741,0.0499576085455232,0.0490366667509079,0.0121547769942862,5741,0.0187568763287395,5741,0.0408991165917089,5741,0.099511484952311,5741,0.438901525675729
"1506_d","10m",7017,0.0496747918048462,0.0499094873666763,0.00996059846483406,7017,0.0176638603238498,7017,0.0401934968549096,7017,0.101246273108507,7017,0.459849609372001
"1507_a","10m",7272,0.0512810852460571,0.051790589466691,0.00995018093537549,7272,0.0161258996464924,7272,0.0409954694000672,7272,0.10712359164455,7272,0.493568678985179
"1507_b","10m",5234,0.0455208599252821,0.0448206476867199,0.00934763622126984,5234,0.016356604858511,5234,0.0371520351555234,5234,0.0948322525516158,5234,0.437884651658217
"1507_c","10m",5961,0.0502647169073708,0.0499893613159657,0.0115501394272297,5961,0.0190299418223066,5961,0.0409034315195951,5961,0.100012113518858,5961,0.450607145863019
"1507_d","10m",8216,0.05511027206499,0.0547985415905714,0.012889198838472,8216,0.0201297537906373,8216,0.0447071411988651,8216,0.108732564083441,8216,0.475953432690668
"1508_a","10m",8470,0.0763957922389773,0.0796166993677616,0.0218248434352399,8470,0.027622953342935,8470,0.0617119909456648,8470,0.132228819029915,8470,0.520985376982729
"1508_b","10m",7162,0.0518398744643725,0.0517196469008923,0.0116033627005558,7162,0.0195819962935153,7162,0.0422507988804092,7162,0.10096335851567,7162,0.449908160681841
"1508_c","10m",4505,0.049399199182546,0.0488246567547321,0.0112068711386032,4505,0.0192547120720806,4505,0.0405738780661426,4505,0.0970447767840421,4505,0.427153937091342
"1508_d","10m",8274,0.056685571458595,0.0576310604810715,0.0114171987888372,8274,0.0238792695776009,8274,0.0473925247144746,8274,0.109572868422754,8274,0.468249820256252
"1509_a","10m",7283,0.0743972141741704,0.0749127119779587,0.0242167864968216,7283,0.0276325051978878,7283,0.060124676603286,7283,0.129907272638272,7283,0.519943006138215
"1509_b","10m",6686,0.0580176938714634,0.0541833061724901,0.0200995912747323,6686,0.0184903671101006,6686,0.0461791049699243,6686,0.109373839314434,6686,0.468364169476116
"1509_c","10m",3385,0.0477756437453465,0.0467625297605991,0.0109628775377028,3385,0.0150064595376722,3385,0.0384363338714031,3385,0.0925368578244702,3385,0.41471516898609
"1509_d","10m",7691,0.0668903770742127,0.0700736045837402,0.0194068683312777,7691,0.0233432851215331,7691,0.0539166992298681,7691,0.124718849644594,7691,0.520582737139713
"1510_a","10m",6794,0.0615032569477584,0.0608333609998226,0.0164106313146669,6794,0.0201945590295402,6794,0.0490482339113099,6794,0.119332899794891,6794,0.50817709700543
"1510_b","10m",5345,0.0532239673239283,0.0516423955559731,0.0144615857512569,5345,0.0157736295532358,5345,0.042416390734978,5345,0.097335717276129,5345,0.412556837125233
"1510_c","10m",7774,0.0640224480626763,0.0639245845377445,0.0165199975410026,7774,0.0172742827397991,7774,0.0501738934158279,7774,0.119138120103272,7774,0.504538166467767
"1510_d","10m",7623,0.0563210802355315,0.0568765364587307,0.0127827190846401,7623,0.0172429583168578,7623,0.0447084254099692,7623,0.106930061770044,7623,0.454711379086291
