scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,sample_size,sample_fraction,bootstrap_iter,spectral_entropy,pair_method,pair_count_used,rule_label,rule_axis_label,sample_label,plot_sample_label,selection_note,source_method,source_entropy,scale_quad
50m,sub50_60,164492,fixed_1250,fixed,1250,1250,0.007599153758237482,46,2.9343773036839513,sampled_pairs_within_sample,10000,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,fixed_1250,fixed,1250,1250,0.007599153758237482,47,2.8726750320306986,sampled_pairs_within_sample,10000,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,fixed_1250,fixed,1250,1250,0.007599153758237482,48,2.961510312195695,sampled_pairs_within_sample,10000,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,fixed_1250,fixed,1250,1250,0.007599153758237482,49,2.913606630515992,sampled_pairs_within_sample,10000,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,fixed_1250,fixed,1250,1250,0.007599153758237482,50,2.958226834835012,sampled_pairs_within_sample,10000,"Fixed 1,250","1,250","Fixed 1,250 (0.8%)","1,250
0.8%",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,1,2.2558182349761253,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,2,2.9138463774271024,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,3,2.9441830939326037,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,4,2.9379189443313276,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,5,2.9070311396959925,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,6,2.9714234057666817,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,7,2.943856406638624,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,8,2.9282114203494194,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,9,2.9283695148248805,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,10,2.915525930641061,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,11,2.9350293185817695,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,12,2.948474829998185,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,13,2.933242807479731,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,14,2.939342155064587,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,15,2.2332425850573703,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,16,2.929608065507369,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,17,2.93607648512199,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,18,2.9199329006146213,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,19,2.92165915656227,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,20,2.952556731401004,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,21,2.912548369776895,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,22,2.9201471774892096,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,23,2.936618670046644,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,24,2.939419292931593,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,25,2.9219934247851884,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,26,2.929027440822303,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,27,2.935119344733204,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,28,2.9243242611026683,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,29,2.9419649652035753,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,30,2.9390053154916234,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,31,2.8991307398710453,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,32,2.952215257954359,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,33,2.9055995794274327,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,34,2.927828026292411,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,35,2.9366896498539523,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,36,2.911387323280126,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,37,2.9195500049572347,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,38,2.9007454238792105,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,39,2.90781978274338,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,40,2.916851267017368,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,41,2.969511796089868,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,42,2.9329504723777458,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,43,2.94548995734205,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,44,2.953170928169595,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,45,2.8602479626287987,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,46,2.922487230367975,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,47,2.9438317228296302,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,48,2.929155668776379,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,49,2.918185697775238,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_1,percent,0.01,1645,0.010000486345840527,50,2.9663201697387067,sampled_pairs_within_sample,10000,1% of pixels,1%,"1% of pixels = 1,645 pixels (1.0%)","1%
1,645 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,1,2.925452817296736,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,2,2.920078327683154,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,3,2.9389532155630453,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,4,2.935447677301254,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,5,2.909244505752219,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
50m,sub50_60,164492,pct_2,percent,0.02,3290,0.020000972691681055,6,2.961512928635507,sampled_pairs_within_sample,10000,2% of pixels,2%,"2% of pixels = 3,290 pixels (2.0%)","2%
3,290 px",Original random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.88651322016211,"50m / sub50_60
n = 164,492 px"
