"","name","slope_percent","aspect_sin","aspect_cos","tei_north","tei_east"
"361","1710",22.5178552362343,-0.843964902962899,0.476463157968176,0.107167315483093,-0.191879105567932
"362","523",34.8868124121514,0.909108605023705,0.210885063858142,0.08285940555563,0.315984716439188
"363","1809",19.5608943784605,-0.585083108764898,0.513102750729323,0.103008804321289,-0.124445562362671
"364","622",31.0335254118947,0.82613278447671,0.223531940328132,0.049308853340627,0.261497526240528
"365","1908",9.28913973497426,0.129075837641148,0.266607411394856,0.028692002902899,0.013946371482792
"366","721",28.0560805567421,0.887877434643731,0.223421963212443,0.0569687128067017,0.25318127155304
"367","820",47.5751679708113,0.920862441998965,0.250420878120765,0.0944230181915207,0.447112509140053
"368","919",28.280496551459,0.967357415277572,-0.0871384906873394,-0.0239864817836828,0.273800393393763
"369","1018",37.2681221246022,0.944054110071438,-0.202124297666301,-0.0766338740375108,0.350609332397767
"370","1117",28.2756758528726,0.713835114140834,-0.0379732798781595,-0.00259713649749756,0.199279112815857
"371","1216",21.4331430137071,-0.458409395278819,0.70116814572449,0.152523436546326,-0.120430998802185
"372","1315",14.2395762330224,0.664010824561323,0.570753982852285,0.097130880355835,0.0939509296417236
"373","1414",14.6221560210694,0.0722899336489592,-0.244492672735756,-0.018644018958037,0.0102842668642724
"374","1513",22.2232500265033,-0.635436912416647,-0.234039295878476,-0.0398368644714356,-0.177134342193604
"375","1612",30.7456341886146,-0.854439522177891,0.419278804508143,0.121549496924193,-0.271212218705555
"376","1711",23.3489550248829,-0.724870970695891,0.40359496109097,0.104389741792152,-0.198745847347394
"377","524",20.9094852991717,0.891866380039272,0.241751688085022,0.0492654122993988,0.19549071458485
"378","1810",20.3568549644913,-0.811944124331857,0.534044644484842,0.108125581478415,-0.167418233732831
"379","623",35.1080499776101,0.888886768515693,0.27003299081102,0.0684741497039795,0.321886501312256
"380","1909",14.6203199443658,-0.660327946056366,0.617837230893481,0.0903547910086235,-0.101587885335794
"381","722",41.8137890539154,0.929184908532789,0.198860676417698,0.0818472480773926,0.392178344726562
"382","821",30.3369621202559,0.91407593924583,0.296977615602134,0.0896222169262513,0.278542473429159
"383","920",29.5938188393536,0.935765712103163,0.130242677791845,0.0450997816356935,0.277066071431833
"384","1019",21.9331647520727,0.975526936358098,0.0194049909785864,0.00574753112031932,0.21456740800282
"385","1118",33.1871467225837,0.961677222479759,0.106710482631831,0.0341249689496961,0.32073287773608
"386","1217",47.4747595253486,0.437864560161042,0.37290157752602,0.207621528760012,0.164115915370528
"387","1316",31.1945481096214,-0.113703060606226,0.680813409087425,0.197450838590923,-0.0947948302840231
"388","1415",14.7819118794362,0.00165091363961697,-0.012130307118653,-0.0355022144317627,-0.0360790252685547
"389","1514",7.44796253205794,0.253168399675164,-0.606450793913158,-0.0427131985785658,0.0269825761752236
"390","1613",20.5645389766982,-0.909076742671676,0.307774835206973,0.0621834659576416,-0.186982908248901
"391","1712",33.4093138227374,-0.864939197953455,0.473025159229988,0.155756845474243,-0.290475673675537
"392","1811",19.3980763355591,-0.74364572380569,0.425413239488218,0.0886615753173828,-0.162451467514038
"393","624",43.2080224662175,0.895645098330401,0.343347831846787,0.143226700599747,0.389862349539092
"394","1910",16.7771669980456,-0.832186210759997,0.49509017081432,0.0831013011932373,-0.141223764419556
"395","723",32.5056992549348,0.853133227504171,0.459634473483168,0.151359538936136,0.277068861764879
"396","822",23.4189431691368,0.954824663780891,0.183405737430476,0.0453928327560425,0.223677821159363
"397","921",46.6003326280518,0.835082177125455,0.285637510596305,0.123745877641185,0.409270327192799
"398","1020",26.2170510600332,0.921665635960208,0.264100249216423,0.0720519399642944,0.242381873130798
"399","1119",37.5578829581542,0.923282691936277,0.32532338993422,0.12476621423279,0.345931374224047
"400","1218",43.2387667746542,0.768097014372537,0.0807933997654891,0.046560640335083,0.33766001701355
"401","1317",27.2405647844247,-0.0383935782672582,-0.67429705450849,-0.196464385986328,-0.0565756416320801
"402","1416",11.2266409809774,-0.247640371519291,-0.130500390178216,-0.0187003927635136,-0.0399996740859643
"403","1515",5.16557035281052,-0.288246095784426,-0.334300622313316,-0.0141475887824419,-0.0174012960945454
"404","1614",8.34696981655847,-0.193191039447363,-0.352410661884191,-0.0124872298467727,-0.0296143314294648
"405","1713",21.512409346321,-0.753777824358528,0.424971707343993,0.0803287041127978,-0.171326153313936
"406","1812",33.7878938159629,-0.85770516926104,0.482837376421614,0.162279424667358,-0.290769987106323
"407","1911",20.6636423266736,-0.756551397219933,0.49612408571361,0.105560264587402,-0.164874687194824
"408","724",34.122970003678,0.807825050586638,0.333322713998682,0.109354912784298,0.280241464187276
"409","823",29.7875967598489,0.790341079818851,0.496622598674259,0.143988127708435,0.237780623435974
"410","922",43.4386785421189,0.925944939707265,0.251224093826301,0.114551272392273,0.403513770103455
"411","1021",27.270252397754,0.833600299779744,0.435034751414253,0.123914211913757,0.231037574901915
"412","1120",36.649051161604,0.785568080574512,0.550556447701364,0.205628790855408,0.288822503089905
"413","1219",29.0407782858722,0.910988113406964,0.334135970550711,0.0996356307717036,0.264458539777266
"414","1318",36.5549493215366,0.126583750399629,-0.149648338458891,-0.010070463071143,-0.0515953358866627
"415","1417",25.4558450792595,-0.000250242272564897,0.138979336052854,0.0964506962650137,-0.017524990357663
"416","1516",14.568920328161,0.0734263175966711,-0.116030678853552,0.00251820690948563,0.0172505868706189
"417","1615",6.10863575256248,0.349437834825935,-0.562615914135759,-0.033627758026123,0.0283034515380859
"418","1714",10.9768360098713,-0.641402459518944,-0.0958984381201985,0.0187159538269043,-0.0826140975952148
