scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,rule_label,rule_axis_label,sample_label,sample_size,sample_fraction,source_method,source_entropy,n_boot,entropy_mean,entropy_sd,entropy_cv,entropy_se,ci_t,ci_half_width,ci_low,ci_high,entropy_min,entropy_max,pair_method,fixed_4000_reference,delta_from_fixed_4000,scale_quad,quad_axis_label
10m,1315_b,9077,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.8%)",1250,0.13771069736697147,bootstrap_mean,2.82887997957035,50,2.8261322219500973,0.020793183265931027,0.007357470080286352,0.0029406001779588944,2.0095752371292397,0.00590935729992403,2.8202228646501735,2.832041579250021,2.7891573253124426,2.8652490232599144,sampled_pairs_within_sample,2.829601385747598,-0.0034691637975008405,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1315_b,9077,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (22.0%)",2000,0.22033711578715434,bootstrap_mean,2.82887997957035,50,2.826989540891671,0.01424952832785795,0.0050405309682764,0.0020151876218676324,2.0095752371292397,0.004049671143074556,2.8229398697485966,2.831039212034746,2.7949410045984324,2.858417560635112,sampled_pairs_within_sample,2.829601385747598,-0.0026118448559269147,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1315_b,9077,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (33.1%)",3000,0.3305056736807315,bootstrap_mean,2.82887997957035,50,2.8298763125423774,0.0131337210754596,0.004641093682168811,0.0018573886469340317,2.0095752371292397,0.0037325622306036144,2.8261437503117737,2.833608874772981,2.7992820798561855,2.857681074224983,sampled_pairs_within_sample,2.829601385747598,2.749267947792511e-4,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1315_b,9077,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (44.1%)",4000,0.4406742315743087,bootstrap_mean,2.82887997957035,50,2.829601385747598,0.011787144572392674,0.004165655498955885,0.0016669539715930136,2.0095752371292397,0.003349869422747558,2.8262515163248505,2.8329512551703457,2.7940202025248806,2.856042463865559,sampled_pairs_within_sample,2.829601385747598,0,"10m / 1315_b
n = 9,077 px","1315_b
n = 9,077 px"
10m,1400_b,6806,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 68 pixels (1.0%),68,0.00999118424919189,bootstrap_mean,2.91111167549858,50,3.0803633264138788,0.2738222066530013,0.08889282777294383,0.03872430783276027,2.0095752371292397,0.0778194100956849,3.002543916318194,3.1581827365095636,2.7305958993560004,3.5999259696276984,all_pairs_within_sample,2.91170175043486,0.16866157597901887,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 136 pixels (2.0%),136,0.01998236849838378,bootstrap_mean,2.91111167549858,50,2.9460414717537997,0.1549531788120623,0.052597079945319834,0.02191368870088418,2.0095752371292397,0.04403720616745567,2.902004265586344,2.9900786779212556,2.7659928270668797,3.5199216077729596,all_pairs_within_sample,2.91170175043486,0.03433972131893981,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),204,0.02997355274757567,bootstrap_mean,2.91111167549858,50,2.8998026699172064,0.047153265369307314,0.016260853146484483,0.006668478739545199,2.0095752371292397,0.013400809744312837,2.8864018601728936,2.913203479661519,2.7955362663425314,2.9852450569275337,all_pairs_within_sample,2.91170175043486,-0.011899080517653537,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)",1250,0.18366147516896855,bootstrap_mean,2.91111167549858,50,2.909309011030601,0.019653308985925676,0.006755318500513508,0.002779397611340511,2.0095752371292397,0.00558540861388605,2.9037236024167146,2.914894419644487,2.8750457489087746,2.9569227765901873,sampled_pairs_within_sample,2.91170175043486,-0.0023927394042591033,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)",2000,0.29385836027034967,bootstrap_mean,2.91111167549858,50,2.911435697533394,0.016412598306474582,0.005637286896076581,0.0023210919118798047,2.0095752371292397,0.004664408829214619,2.9067712887041797,2.9161001063626086,2.868482881917015,2.9493057751170233,sampled_pairs_within_sample,2.91170175043486,-2.66052901465752e-4,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)",3000,0.44078754040552454,bootstrap_mean,2.91111167549858,50,2.9128717593241817,0.01103634639422029,0.0037888198678478193,0.001560775074975374,2.0095752371292397,0.003136494941399044,2.9097352643827827,2.9160082542655807,2.885992645033775,2.9328520154018043,sampled_pairs_within_sample,2.91170175043486,0.0011700088893218386,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1400_b,6806,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)",4000,0.5877167205406993,bootstrap_mean,2.91111167549858,50,2.91170175043486,0.010274115621964869,0.003528560444224907,0.0014529793653972004,2.0095752371292397,0.002919871352761971,2.908781879082098,2.9146216217876217,2.8846264215896182,2.935035541923993,sampled_pairs_within_sample,2.91170175043486,0,"10m / 1400_b
n = 6,806 px","1400_b
n = 6,806 px"
10m,1414_a,6227,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),62,0.00995664043680745,bootstrap_mean,2.70719015152057,50,3.0603710830978463,0.20872300490038953,0.06820186154977999,0.029517890430939685,2.0095752371292397,0.05931842166231053,3.0010526614355357,3.119689504760157,2.497067735596464,3.6044571261266896,all_pairs_within_sample,2.810703517768017,0.24966756532982926,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),125,0.02007387184840212,bootstrap_mean,2.70719015152057,50,2.9747911764311534,0.1947405931062286,0.06546361796724777,0.027540478791540892,2.0095752371292397,0.055344664198163585,2.91944651223299,3.030135840629317,2.2919942720233273,3.1883420988855713,all_pairs_within_sample,2.810703517768017,0.16408765866313635,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),187,0.03003051228520957,bootstrap_mean,2.70719015152057,50,3.037729331491419,0.12625561820820205,0.041562497652223335,0.017855240759583883,2.0095752371292397,0.035881449683440446,3.0018478818079783,3.0736107811748594,2.3301204624678467,3.2283106842986706,all_pairs_within_sample,2.810703517768017,0.2270258137234018,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)",1250,0.2007387184840212,bootstrap_mean,2.70719015152057,50,2.8917202189623405,0.29519961271658113,0.10208443084528765,0.04174752959110742,2.0095752371292397,0.08389480167760964,2.807825417284731,2.97561502063995,2.332202429412806,3.1131391540963076,sampled_pairs_within_sample,2.810703517768017,0.08101670119432347,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)",2000,0.3211819495744339,bootstrap_mean,2.70719015152057,50,2.8628094634372356,0.30977293933724626,0.10820592264122146,0.04380850920669117,2.0095752371292397,0.08803649527731489,2.7747729681599207,2.9508459587145506,2.3412025138708095,3.09403160002771,sampled_pairs_within_sample,2.810703517768017,0.052105945669218556,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)",3000,0.48177292436165087,bootstrap_mean,2.70719015152057,50,2.796368779035293,0.3340898333360439,0.11947273758767259,0.04724743733548003,2.0095752371292397,0.09494728008719618,2.701421498948097,2.891316059122489,2.356745198321173,3.0812457657738563,sampled_pairs_within_sample,2.810703517768017,-0.014334738732724173,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1414_a,6227,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)",4000,0.6423638991488678,bootstrap_mean,2.70719015152057,50,2.810703517768017,0.33224099018624526,0.11820563360239368,0.04698597142976544,2.0095752371292397,0.09442184467771857,2.7162816730902986,2.9051253624457356,2.3467073905868028,3.0830140564275723,sampled_pairs_within_sample,2.810703517768017,0,"10m / 1414_a
n = 6,227 px","1414_a
n = 6,227 px"
10m,1417_c,7513,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),75,0.009982696659124185,bootstrap_mean,2.98858242895204,50,3.0088405925979553,0.15263205861042295,0.050727864741626015,0.021585432733978525,2.0095752371292397,0.04337755110492215,2.965463041493033,3.0522181437028775,2.8016642097384956,3.5462724230785505,all_pairs_within_sample,2.9864260113568273,0.02241458124112805,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),150,0.01996539331824837,bootstrap_mean,2.98858242895204,50,2.968596172617768,0.053567831786664924,0.018044836236323695,0.0075756354219622115,2.0095752371292397,0.01522380934949438,2.9533723632682736,2.983819981967262,2.8535954469507936,3.0889684397378634,all_pairs_within_sample,2.9864260113568273,-0.01782983873905941,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),225,0.029948089977372555,bootstrap_mean,2.98858242895204,50,2.9777331874289126,0.03887022127948025,0.013053627989095378,0.005497079410588425,2.0095752371292397,0.011046794660051495,2.966686392768861,2.988779982088964,2.901404260972815,3.0800252462298845,all_pairs_within_sample,2.9864260113568273,-0.008692823927914706,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)",1250,0.16637827765206975,bootstrap_mean,2.98858242895204,50,2.990688326645838,0.019171224985854617,0.006410305218048522,0.002711220638230155,2.0095752371292397,0.0054484018569810515,2.985239924788857,2.996136728502819,2.950905616064381,3.0371066579709747,sampled_pairs_within_sample,2.9864260113568273,0.004262315289010665,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)",2000,0.2662052442433116,bootstrap_mean,2.98858242895204,50,2.9867203980125967,0.014971200815700855,0.005012588666037467,0.002117247523857529,2.0095752371292397,0.00425476819481729,2.9824656298177796,2.9909751662074138,2.945743478068759,3.021705976523021,sampled_pairs_within_sample,2.9864260113568273,2.943866557694186e-4,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)",3000,0.3993078663649674,bootstrap_mean,2.98858242895204,50,2.987818803850412,0.011533280897502926,0.0038601005130029804,0.001631052226390718,2.0095752371292397,0.0032777221646193015,2.9845410816857925,2.9910965260150313,2.962781689631009,3.0159191940434584,sampled_pairs_within_sample,2.9864260113568273,0.0013927924935845937,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1417_c,7513,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)",4000,0.5324104884866232,bootstrap_mean,2.98858242895204,50,2.9864260113568273,0.007643690543765821,0.0025594776213099793,0.0010809810833576601,2.0095752371292397,0.002172312816920692,2.9842536985399066,2.988598324173748,2.9741285805325224,3.003090921282999,sampled_pairs_within_sample,2.9864260113568273,0,"10m / 1417_c
n = 7,513 px","1417_c
n = 7,513 px"
10m,1514_a,7027,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),70,0.00996157677529529,bootstrap_mean,2.91293669744591,50,3.0749712068646,0.2867518872516326,0.0932535194513316,0.04055284079873394,2.0095752371292397,0.08149398466438006,2.99347722220022,3.1564651915289796,2.7853095837699455,3.6300538550634887,all_pairs_within_sample,2.915601350346908,0.15936985651769175,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),141,0.020065461790237656,bootstrap_mean,2.91293669744591,50,2.9127880695790207,0.06247891570580196,0.021449866661542565,0.008835852995351052,2.0095752371292397,0.017756311378371692,2.895031758200649,2.9305443809573926,2.7994432216019356,3.100411917184514,all_pairs_within_sample,2.915601350346908,-0.0028132807678873384,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),211,0.030027038565532946,bootstrap_mean,2.91293669744591,50,2.898181006485406,0.10196883957214749,0.035183737435297055,0.014420571586237732,2.0095752371292397,0.028979223564952868,2.8692017829204532,2.927160230050359,2.2624518323959752,3.0190441926151426,all_pairs_within_sample,2.915601350346908,-0.01742034386150193,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)",1250,0.17788529955884447,bootstrap_mean,2.91293669744591,50,2.9106945539159605,0.018787931905399163,0.006454793368861891,0.002657014810955768,2.0095752371292397,0.005339471168782339,2.905355082747178,2.916034025084743,2.868141725764404,2.957438884918507,sampled_pairs_within_sample,2.915601350346908,-0.004906796430947491,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)",2000,0.2846164792941511,bootstrap_mean,2.91293669744591,50,2.9151431584337373,0.014213559716190195,0.0048757673101128,0.002010100892023605,2.0095752371292397,0.004039448976742032,2.911103709456995,2.9191826074104794,2.880905724410561,2.9580949245278205,sampled_pairs_within_sample,2.915601350346908,-4.581919131707579e-4,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)",3000,0.4269247189412267,bootstrap_mean,2.91293669744591,50,2.9144719780011563,0.011033132031737029,0.0037856366830824446,0.0015603204954735526,2.0095752371292397,0.003135581429688877,2.9113363965714676,2.917607559430845,2.8913437569405853,2.943448006105748,sampled_pairs_within_sample,2.915601350346908,-0.0011293723457517224,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)",4000,0.5692329585883023,bootstrap_mean,2.91293669744591,50,2.915601350346908,0.01104295721911257,0.0037875401648440866,0.0015617099867974874,2.0095752371292397,0.0031383737170456623,2.9124629766298624,2.9187397240639537,2.896572933876433,2.9364628779615196,sampled_pairs_within_sample,2.915601350346908,0,"10m / 1514_a
n = 7,027 px","1514_a
n = 7,027 px"
10m,1516_c,8358,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),84,0.010050251256281407,bootstrap_mean,2.799259467132,50,3.213512782884606,0.28842590502236404,0.08975408672980564,0.04078958266223614,2.0095752371292397,0.08196973525086591,3.1315430476337403,3.295482518135472,2.719890788312242,3.505847417236473,all_pairs_within_sample,2.7955618487649567,0.41795093411964945,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),167,0.01998085666427375,bootstrap_mean,2.799259467132,50,2.8948507238998356,0.21937947380381637,0.07578265504076717,0.03102494271596302,2.0095752371292397,0.062346956615352465,2.832503767284483,2.957197680515188,2.6879732734855133,3.497585106264407,all_pairs_within_sample,2.7955618487649567,0.09928887513487883,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),251,0.030031107920555158,bootstrap_mean,2.799259467132,50,2.811470069272762,0.09786549674388209,0.03480936817129154,0.013840271278357802,2.0095752371292397,0.027813066436138883,2.783657002836623,2.839283135708901,2.7189674654996834,3.4173760262791673,all_pairs_within_sample,2.7955618487649567,0.015908220507805382,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)",1250,0.14955731036133046,bootstrap_mean,2.799259467132,50,2.792515007097239,0.020113139037170713,0.007202517797058466,0.0028444274008262555,2.0095752371292397,0.005716090868512329,2.7867989162287268,2.7982310979657514,2.736817315117313,2.8394884020781457,sampled_pairs_within_sample,2.7955618487649567,-0.0030468416677176258,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,fixed_2000,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)",2000,0.23929169657812874,bootstrap_mean,2.799259467132,50,2.7985932772273183,0.0200110158977903,0.007150383751945563,0.002829985007951866,2.0095752371292397,0.005687067793427064,2.7929062094338915,2.804280345020745,2.7630861496408268,2.841890182233763,sampled_pairs_within_sample,2.7955618487649567,0.003031428462361596,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,fixed_3000,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)",3000,0.3589375448671931,bootstrap_mean,2.799259467132,50,2.7987461661760595,0.011831548107832629,0.004227445936620301,0.0016732335797966635,2.0095752371292397,0.0033624887678924864,2.795383677408167,2.802108654943952,2.7747602888887433,2.82657100969015,sampled_pairs_within_sample,2.7955618487649567,0.0031843174111028105,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1516_c,8358,fixed_4000,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)",4000,0.4785833931562575,bootstrap_mean,2.799259467132,50,2.7955618487649567,0.011853262746180072,0.0042400287982956595,0.0016763044934019614,2.0095752371292397,0.0033686599998290568,2.7921931887651277,2.7989305087647858,2.7763915135238264,2.839033535847217,sampled_pairs_within_sample,2.7955618487649567,0,"10m / 1516_c
n = 8,358 px","1516_c
n = 8,358 px"
10m,1604_c,7229,pct_1,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),72,0.009959883801355651,bootstrap_mean,2.89583751805474,50,3.0541495898948345,0.26680683279850925,0.08735879659636986,0.03773218414774625,2.0095752371292397,0.0758256629061113,2.978323926988723,3.129975252800946,2.6925293288083467,3.561356216798074,all_pairs_within_sample,2.896725057742192,0.15742453215264263,"10m / 1604_c
n = 7,229 px","1604_c
n = 7,229 px"
10m,1604_c,7229,pct_2,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),145,0.020058099322174575,bootstrap_mean,2.89583751805474,50,2.9097773812564087,0.14260632982162522,0.04900936090170906,0.020167580571399314,2.0095752371292397,0.04052827050909282,2.8692491107473157,2.9503056517655017,2.7201642935365897,3.5480085303424933,all_pairs_within_sample,2.896725057742192,0.013052323514216813,"10m / 1604_c
n = 7,229 px","1604_c
n = 7,229 px"
10m,1604_c,7229,pct_3,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),217,0.030017983123530226,bootstrap_mean,2.89583751805474,50,2.9045832480719302,0.04802351969763077,0.0165337040105526,0.006791551286928091,2.0095752371292397,0.013648133287903912,2.8909351147840265,2.918231381359834,2.808125886758782,3.066353284272577,all_pairs_within_sample,2.896725057742192,0.007858190329738335,"10m / 1604_c
n = 7,229 px","1604_c
n = 7,229 px"
10m,1604_c,7229,fixed_1250,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)",1250,0.17291464932909115,bootstrap_mean,2.89583751805474,50,2.896271486517752,0.025026298966048022,0.008640867778641037,0.0035392531413788878,2.0095752371292397,0.007112395470846885,2.889159091046905,2.903383881988599,2.828215190066253,2.961710116040205,sampled_pairs_within_sample,2.896725057742192,-4.535712244400081e-4,"10m / 1604_c
n = 7,229 px","1604_c
n = 7,229 px"
