"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"sub50_56",145500,FALSE,"all_pixels",8.28125135210263,7.62311335700733,4.28519449805724,173.883779274878,"squared_euclidean_pc1_pc3",684.839043644228,"sampled_pixels",10000,1,1597.90308050147,14449.4402635899,3880.08207897043,"sampled_pixels",10000,145500,10585052250,"bootstrap_mean",2.82464036800341,NA,2.82464036800341,0.0128045610208404,0.00453316505912973,2.82433786142506,2.79745488726304,2.85529366204438,"50m"
"sub50_57",194198,FALSE,"all_pixels",8.63447255746615,7.75051194217362,5.03636960819069,199.838009123461,"squared_euclidean_pc1_pc3",730.655342462845,"sampled_pixels",10000,1,2305.599752426,20745.6503462011,5116.23974318908,"sampled_pixels",10000,194198,18856334503,"bootstrap_mean",2.81685858932845,NA,2.81685858932845,0.0139374679754871,0.00494787634291924,2.81745937082833,2.7807425846911,2.84863689450814,"50m"
"sub50_58",189724,FALSE,"all_pixels",8.68510602861454,7.80531422429735,4.85990960884838,198.099327289111,"squared_euclidean_pc1_pc3",710.537938497567,"sampled_pixels",10000,1,3934.61697754847,30730.5388243142,7211.18181075931,"sampled_pixels",10000,189724,17997503226,"bootstrap_mean",2.77425817465802,NA,2.77425817465802,0.176852404637403,0.0637476375677268,2.82076939304512,2.10969470014864,2.8593045727391,"50m"
"sub50_59",182287,FALSE,"all_pixels",7.70928342122102,6.84155172580193,4.55050643075033,160.280092097646,"squared_euclidean_pc1_pc3",663.688962911453,"sampled_pixels",10000,1,1904.51180245045,15842.1398634373,4121.42235003173,"sampled_pixels",10000,182287,16614184041,"bootstrap_mean",2.77148700070363,NA,2.77148700070363,0.0825926847624272,0.0298008559092857,2.78218557669255,2.09997065111819,2.81362497432259,"50m"
"sub50_6",154062,FALSE,"all_pixels",7.74816935538322,7.11922944136459,4.18923787025562,155.167456759927,"squared_euclidean_pc1_pc3",651.819270589639,"sampled_pixels",10000,1,1537.7866330129,15471.933661869,4013.78547842779,"sampled_pixels",10000,154062,11867472891,"bootstrap_mean",2.87711236977719,NA,2.87711236977719,0.0125358415043004,0.00435709137953175,2.8772376505756,2.84926797729332,2.91113434840704,"50m"
"sub50_60",164492,FALSE,"all_pixels",9.56047367529016,8.84703952828452,5.05670558237585,233.945545585617,"squared_euclidean_pc1_pc3",772.115142921148,"sampled_pixels",10000,1,2207.04159709482,20724.5519742935,5874.48999900148,"sampled_pixels",10000,164492,13528726786,"bootstrap_mean",2.88651322016211,NA,2.88651322016211,0.177666492948727,0.0615505557735673,2.93451814914431,2.23052602549594,2.96762995940141,"50m"
"sub50_61",121379,FALSE,"all_pixels",7.53923347461518,6.6286928511558,4.65688165607111,157.05281895076,"squared_euclidean_pc1_pc3",619.234760806462,"sampled_pixels",10000,1,1321.28771344627,8433.0254886322,3016.98703487958,"sampled_pixels",10000,121379,7366370131,"bootstrap_mean",2.97695045580609,NA,2.97695045580609,0.013051518394615,0.00438419066369075,2.97741445367638,2.94771848184495,3.00849044545926,"50m"
"sub50_62",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,48957,1198369446,"bootstrap_mean",3.14822619129451,NA,3.14822619129451,0.192250591751804,0.0610663211821997,3.20624410935584,2.51307313550163,3.23786006379065,"50m"
"sub50_63",184856,FALSE,"all_pixels",8.60107429169193,7.48849658212875,5.38576659142316,205.969607669124,"squared_euclidean_pc1_pc3",842.553289577977,"sampled_pixels",10000,1,2505.78951818849,20219.3520470818,5929.26683010679,"sampled_pixels",10000,184856,17085777940,"bootstrap_mean",2.83064351367321,NA,2.83064351367321,0.0817585794944176,0.0288833896248287,2.84082717423276,2.16549076362889,2.87302846191114,"50m"
"sub50_64",159846,FALSE,"all_pixels",7.44132187897534,6.84530502091811,4.05823117756646,143.684817130339,"squared_euclidean_pc1_pc3",660.860401473738,"sampled_pixels",10000,1,1322.92653744243,9808.00744198986,2885.05335404818,"sampled_pixels",10000,159846,12775291935,"bootstrap_mean",2.81292114685075,NA,2.81292114685075,0.0800040969444453,0.0284416422529352,2.80404191843083,2.77332709574573,3.46607450554325,"50m"
"sub50_65",190561,FALSE,"all_pixels",8.27813210076682,7.45818203424909,4.45008074582207,176.66117160291,"squared_euclidean_pc1_pc3",633.765736627807,"sampled_pixels",10000,1,1209.82742237619,10779.9116581024,3195.93079681697,"sampled_pixels",10000,190561,18156652080,"bootstrap_mean",2.70940820960493,NA,2.70940820960493,0.0125927595290268,0.0046477896849892,2.710225047839,2.67782086173096,2.73562513174857,"50m"
"sub50_66",194951,FALSE,"all_pixels",8.47325912583344,7.61728986259079,4.62747284743758,186.41903065369,"squared_euclidean_pc1_pc3",711.714312550698,"sampled_pixels",10000,1,1768.63903889309,17558.9037067089,5061.70542781263,"sampled_pixels",10000,194951,19002848725,"bootstrap_mean",2.7529412859088,NA,2.7529412859088,0.139705630539987,0.0507477697599595,2.78002382767376,2.08061805661987,2.81641492484388,"50m"
"sub50_67",194915,FALSE,"all_pixels",8.34285686228557,7.48374778552501,4.768974161502,184.692516990882,"squared_euclidean_pc1_pc3",672.98614904933,"sampled_pixels",10000,1,2585.16040418613,25597.5122165093,6457.85535240614,"sampled_pixels",10000,194915,18995831155,"bootstrap_mean",2.77868114083192,NA,2.77868114083192,0.0148981321817995,0.00536158394098399,2.77740855603672,2.75047717117479,2.81259498201346,"50m"
"sub50_68",180561,FALSE,"all_pixels",7.94410095196495,7.31678531824717,4.09933733345479,159.826426879655,"squared_euclidean_pc1_pc3",618.264740118353,"sampled_pixels",10000,1,1318.84628182958,10952.473877893,3394.1676288004,"sampled_pixels",10000,180561,16301047080,"bootstrap_mean",2.7565791480666,NA,2.7565791480666,0.0154120574482664,0.00559100850018258,2.75688330355953,2.72225051598572,2.79827535217968,"50m"
"sub50_69",150307,FALSE,"all_pixels",7.49972836137089,6.93183688838322,3.8530705789808,142.183959217519,"squared_euclidean_pc1_pc3",642.553518524932,"sampled_pixels",10000,1,1372.58457262209,10824.7576566567,3230.22562556249,"sampled_pixels",10000,150307,11296021971,"bootstrap_mean",2.79422438443969,NA,2.79422438443969,0.0149877296872384,0.00536382467016649,2.79618858716014,2.7607780111286,2.8244698495474,"50m"
"sub50_7",186194,FALSE,"all_pixels",9.68731766597006,8.8519237049192,5.39930257165201,245.992870502536,"squared_euclidean_pc1_pc3",816.789734932608,"sampled_pixels",10000,1,2117.52274278946,23587.2350911245,5657.23220036887,"sampled_pixels",10000,186194,17334009721,"bootstrap_mean",2.83775560157539,NA,2.83775560157539,0.0125448492150915,0.00442069401893779,2.83952150269441,2.81305035713636,2.86787873715572,"50m"
"sub50_70",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,24627,303232251,"bootstrap_mean",2.86698966973402,NA,2.86698966973402,0.0823500733794824,0.028723533345386,2.87743042412321,2.19600747821777,2.90705750416875,"50m"
"sub50_71",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,61012,1861201566,"bootstrap_mean",2.853215480713,NA,2.853215480713,0.0150531721509498,0.00527586235694619,2.85288193389061,2.82377188517493,2.89389842583971,"50m"
"sub50_72",185114,FALSE,"all_pixels",8.50691976400216,7.29645137814643,5.68504886273501,209.374579697852,"squared_euclidean_pc1_pc3",826.321854222498,"sampled_pixels",10000,1,3021.38237471918,20131.1648408625,5642.65114493686,"sampled_pixels",10000,185114,17133503941,"bootstrap_mean",2.92226686079259,NA,2.92226686079259,0.0115527512698038,0.00395335259240164,2.92137825834978,2.90125931907751,2.94822717419699,"50m"
"sub50_73",165703,FALSE,"all_pixels",8.24243558801335,7.48662960499943,4.53052931870956,176.926632919684,"squared_euclidean_pc1_pc3",684.833420342328,"sampled_pixels",10000,1,1758.52188311573,18974.7983697879,4584.47919929202,"sampled_pixels",10000,165703,13728659253,"bootstrap_mean",2.7962661628137,NA,2.7962661628137,0.137045466539239,0.0490101651844685,2.82476633685851,2.14362406224232,2.85735296615701,"50m"
"sub50_74",185454,FALSE,"all_pixels",8.08894332808424,7.20917088058417,4.53867899866523,172.061000282488,"squared_euclidean_pc1_pc3",649.923306258455,"sampled_pixels",10000,1,2216.69355039018,16898.1497974697,4578.98020940155,"sampled_pixels",10000,185454,17196500331,"bootstrap_mean",2.75728666651351,NA,2.75728666651351,0.115854652930823,0.0420176307156764,2.77743187034227,2.07483780717867,2.80886011842151,"50m"
"sub50_75",206301,FALSE,"all_pixels",8.56895946284063,7.55091381466871,4.83371179825033,193.583445537247,"squared_euclidean_pc1_pc3",668.776494241735,"sampled_pixels",10000,1,1718.61962055616,15239.4434321809,4362.88094219743,"sampled_pixels",10000,206301,21279948150,"bootstrap_mean",2.73262771949442,NA,2.73262771949442,0.0164096740772476,0.00600508951884731,2.73201694058366,2.68722211163118,2.76253220396054,"50m"
"sub50_76",196683,FALSE,"all_pixels",8.57261340142993,7.78123243407344,4.66235529877231,190.454293883189,"squared_euclidean_pc1_pc3",706.365235841332,"sampled_pixels",10000,1,1950.99129185368,14948.9569159266,3895.82068069436,"sampled_pixels",10000,196683,19342002903,"bootstrap_mean",2.77826854823054,NA,2.77826854823054,0.0153420920015981,0.00552217747682072,2.77778534799847,2.73785038011245,2.80943872512873,"50m"
"sub50_77",182980,FALSE,"all_pixels",8.29923715609536,7.64270406098668,4.31876348583141,175.057906973135,"squared_euclidean_pc1_pc3",685.165974344692,"sampled_pixels",10000,1,1957.69945646494,15846.3255617504,4316.27139906249,"sampled_pixels",10000,182980,16740748710,"bootstrap_mean",2.71163212773938,NA,2.71163212773938,0.115341548799944,0.0425358394378152,2.72859187565948,2.04679658760273,2.76634056689444,"50m"
"sub50_78",128427,FALSE,"all_pixels",7.88926678681552,7.3886092289908,3.84035950295837,153.977553414072,"squared_euclidean_pc1_pc3",654.412785824379,"sampled_pixels",10000,1,1076.7012610086,10052.6198508485,3141.41156918778,"sampled_pixels",10000,128427,8246682951,"bootstrap_mean",2.84020615314029,NA,2.84020615314029,0.0130947090936197,0.00461047839050046,2.84028228701087,2.81428471985325,2.87986727631921,"50m"
"sub50_79",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,849,359976,"exact_all_pixels",3.06775135274962,3.06775135274962,NA,NA,NA,NA,NA,NA,"50m"
"sub50_8",187893,FALSE,"all_pixels",8.64390684821231,7.80155393228832,4.8502919736059,196.484665247582,"squared_euclidean_pc1_pc3",775.618990430092,"sampled_pixels",10000,1,2409.46411416997,20672.9101000699,5211.603793226,"sampled_pixels",10000,187893,17651795778,"bootstrap_mean",2.7677994725383,NA,2.7677994725383,0.0138349888237572,0.00499855172349946,2.76554377777137,2.73905420223935,2.80013415082835,"50m"
"sub50_80",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,19089,182185416,"bootstrap_mean",2.95593337219945,NA,2.95593337219945,0.113122110500072,0.0382695061952294,2.97437415998697,2.2855659954373,3.01609716894882,"50m"
"sub50_9",167680,FALSE,"all_pixels",8.61616792044562,7.89144532818862,4.62663916543653,191.288023883784,"squared_euclidean_pc1_pc3",724.342861029185,"sampled_pixels",10000,1,1257.30813698794,13913.580599194,3678.53631530142,"sampled_pixels",10000,167680,14058207360,"bootstrap_mean",2.80215607099462,NA,2.80215607099462,0.0116258919801584,0.00414890951310637,2.80005457191184,2.77828544947722,2.83618343960542,"50m"
