"scale","x_metric","x_label","y_metric","y_label","x_transform","y_transform","n","pearson_r","spearman_r","r_squared","f_statistic","f_p_value","slope","intercept","residual_shapiro_p","residual_abs_cor_fitted","target_group","driver_metric","target_metric"
"20m","mean_green_pixel_brightness","Green brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",436,0.252971895070644,0.263867921181852,0.063994779695633,29.67262765786,8.58501493549397e-08,1514564.8214912,-25521.6150509064,1.86099922057229e-22,0.16333268198908,"spectral","mean_green_pixel_brightness","spec_spca_hull3d_v"
"20m","mean_red_pixel_brightness","Red brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",436,0.145530895658,0.180899941144831,0.0211792415910197,9.39067829481193,0.00231688794627076,426479.253402116,-2773.43902424639,6.66407896613793e-23,0.106861273303523,"spectral","mean_red_pixel_brightness","spec_spca_hull3d_v"
"20m","mean_nir_pixel_brightness","NIR brightness","spec_spca_hull3d_v","Std PCA 3D hull volume","identity","identity",436,-0.030342167724992,0.00988926106719697,0.000920647142251547,0.399929053277174,0.52745891683889,-19989.4798460582,52759.616908421,3.10897030832289e-23,0.055330312788863,"spectral","mean_nir_pixel_brightness","spec_spca_hull3d_v"
"20m","env_elev","Mean elevation","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.0874502033199148,0.0977848593810289,0.00764753806069444,3.34460954715139,0.0681115543502488,16.6240543606971,3426.02484484294,6.20561803952173e-20,0.00128537878141273,"spectral","env_elev","spec_spca_hull3d_a"
"20m","env_tri5","TRI 5x5","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.0418198386785835,0.0359181587381104,0.00174889890710275,0.760351904297031,0.383700546150446,194.551250704694,6811.85968929978,1.21379682572517e-19,0.0867350932810186,"spectral","env_tri5","spec_spca_hull3d_a"
"20m","env_tri11","TRI 11x11","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.0222817505587814,0.0218454751378536,0.000496476407963754,0.215577790343256,0.64266309390624,22.4049763030088,6991.55556597782,9.29727296452845e-20,0.0651289096798449,"spectral","env_tri11","spec_spca_hull3d_a"
"20m","env_tri21","TRI 21x21","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.00643238115425155,0.00502563783294253,4.13755273135701e-05,0.0179577218643009,0.893459612324864,1.9462874131833,7133.24276187565,7.8435740178524e-20,0.0409373348551378,"spectral","env_tri21","spec_spca_hull3d_a"
"20m","brightness_n_pixels","brightness_n_pixels","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.0741915387735703,0.163794411819719,0.00550438442559019,2.40212506047735,0.121899425574876,0.060890763655376,5457.3004746527,3.48480140148449e-20,-0.0465480853206149,"spectral","brightness_n_pixels","spec_spca_hull3d_a"
"20m","mean_pixel_brightness","563 nm brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.259777583890615,0.263298770701564,0.0674843930920456,31.4077602401337,3.72306817205786e-08,146141.343560841,-1054.76265306677,7.86604583209075e-19,0.16358264193035,"spectral","mean_pixel_brightness","spec_spca_hull3d_a"
"20m","mean_blue_pixel_brightness","Blue brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.341368501929319,0.384149499369099,0.116532454109468,57.246115399213,2.32183800193998e-13,443200.865144287,-1448.06988455322,7.37171890031745e-19,0.195464276811291,"spectral","mean_blue_pixel_brightness","spec_spca_hull3d_a"
"20m","mean_green_pixel_brightness","Green brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.27700436288881,0.282086383172489,0.0767314170594356,36.0690655125853,4.03079257090567e-09,193760.252850779,-1619.4117452759,5.78963741972235e-19,0.16088019258517,"spectral","mean_green_pixel_brightness","spec_spca_hull3d_a"
"20m","mean_red_pixel_brightness","Red brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,0.167939397798539,0.207960867465833,0.0282036413329358,12.5956227653325,0.000428863789597146,57498.6688689409,972.783005385491,1.96223108890111e-19,0.103188182190631,"spectral","mean_red_pixel_brightness","spec_spca_hull3d_a"
"20m","mean_nir_pixel_brightness","NIR brightness","spec_spca_hull3d_a","Std PCA 3D hull area","identity","identity",436,-0.0115663619794897,0.0378807216382152,0.000133780729440585,0.0580686050375533,0.809688846477498,-890.254464810026,7612.90213860201,7.88134674124586e-20,0.0431716003049622,"spectral","mean_nir_pixel_brightness","spec_spca_hull3d_a"
"20m","env_elev","Mean elevation","spec_sa","Spectral angle entropy","identity","identity",485,-0.288207264107032,-0.297017241034736,0.0830634270840604,43.7539917881312,9.89914024689963e-11,-0.00159984256095717,3.19545719543594,7.75587774777103e-15,0.0870054612356557,"spectral","env_elev","spec_sa"
"20m","env_tri5","TRI 5x5","spec_sa","Spectral angle entropy","identity","identity",485,-0.113122250828084,-0.124114623271137,0.012796643632412,6.26089734661881,0.0126726974721518,-0.015597376531533,2.86593372119913,8.68551994265602e-14,-0.110414011925927,"spectral","env_tri5","spec_sa"
"20m","env_tri11","TRI 11x11","spec_sa","Spectral angle entropy","identity","identity",485,-0.114995954616939,-0.136938372583483,0.013224069578261,6.47282266357089,0.0112639719667601,-0.00342915232141877,2.86635558988307,8.18370034791857e-14,-0.0913653616117763,"spectral","env_tri11","spec_sa"
"20m","env_tri21","TRI 21x21","spec_sa","Spectral angle entropy","identity","identity",485,-0.131766749357453,-0.163491101791633,0.0173624762362299,8.53425176557278,0.00364844546721513,-0.00117870229430182,2.8725738071702,6.92548514577021e-14,-0.0572428483159155,"spectral","env_tri21","spec_sa"
"20m","brightness_n_pixels","brightness_n_pixels","spec_sa","Spectral angle entropy","identity","identity",485,-0.215001397147976,-0.314785534147171,0.0462256007755819,23.4090631838742,1.76437070713269e-06,-3.40884436870961e-06,2.92895585573352,2.23218117653169e-16,0.384150710600127,"spectral","brightness_n_pixels","spec_sa"
"20m","mean_pixel_brightness","563 nm brightness","spec_sa","Spectral angle entropy","identity","identity",485,-0.114556989973216,-0.121996493099273,0.0131233039517236,6.42284475260568,0.011580947760791,-1.83129256157578,2.93830131180353,8.15144073341183e-14,0.0761281867653066,"spectral","mean_pixel_brightness","spec_sa"
"20m","mean_blue_pixel_brightness","Blue brightness","spec_sa","Spectral angle entropy","identity","identity",485,-0.125519579601665,-0.16031532654463,0.0157551648633788,7.73155657754169,0.0056383373566889,-4.48667942544104,2.92258370499651,3.98907897439989e-14,-0.0154196382756556,"spectral","mean_blue_pixel_brightness","spec_sa"
"20m","mean_green_pixel_brightness","Green brightness","spec_sa","Spectral angle entropy","identity","identity",485,-0.0931176813044546,-0.109043890955793,0.00867090257151804,4.22467771087024,0.0403772922355577,-1.83612854083852,2.91855804376617,9.35629897292259e-14,0.0598427169851962,"spectral","mean_green_pixel_brightness","spec_sa"
"20m","mean_red_pixel_brightness","Red brightness","spec_sa","Spectral angle entropy","identity","identity",485,-0.370232247382671,-0.386415440461051,0.137071917002023,76.722194139245,3.33939819814493e-17,-3.61083220043526,3.22457350098377,7.41189773528384e-17,0.0718185567465259,"spectral","mean_red_pixel_brightness","spec_sa"
"20m","mean_nir_pixel_brightness","NIR brightness","spec_sa","Spectral angle entropy","identity","identity",485,-0.519650558345293,-0.546806290542623,0.270036702788575,178.677103280585,6.74279176249426e-35,-1.12492805672646,3.3609188874699,1.34696946738391e-18,0.173101136760196,"spectral","mean_nir_pixel_brightness","spec_sa"
"20m","present_species_count","Present species count","phy_faith","Faith's PD","identity","identity",500,0.726617922078965,0.7116344204815,0.527973604686354,557.025746323137,3.2257672621534e-83,90.3665165288675,78.2720835438224,4.38679064559026e-09,0.220413015751389,"biodiversity","present_species_count","phy_faith"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","phy_faith","Faith's PD","identity","identity",500,0.384835859135969,0.346102805283025,0.148098638476919,86.5747201408923,4.26490956045511e-19,44.6159424425911,397.390192465389,5.38931684198159e-06,0.146075467312618,"biodiversity","crown_equivalent_individuals","phy_faith"
"20m","sp_even","Species evenness","phy_faith","Faith's PD","identity","identity",500,0.169953096010537,0.0904437809425009,0.0288840548435667,14.8120926073138,0.000134227661787301,419.557584024899,413.359905059836,7.40358440005167e-08,0.0343943290007885,"biodiversity","sp_even","phy_faith"
"20m","sp_simpson","Simpson diversity","phy_faith","Faith's PD","identity","identity",500,0.479724898181526,0.506832234216086,0.230135977935275,148.867480135514,3.85787686758001e-30,1076.51667089591,-41.7630577824943,2.02756815563641e-09,0.0917202986168282,"biodiversity","sp_simpson","phy_faith"
"20m","present_species_count","Present species count","phy_rao","Phylogenetic Rao's Q","identity","identity",500,0.412158384992238,0.495969949931197,0.16987453431941,101.909315625811,6.3195735852198e-22,10.2444208692523,102.44658689978,6.11125246222995e-20,-0.0471004156212385,"biodiversity","present_species_count","phy_rao"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","phy_rao","Phylogenetic Rao's Q","identity","identity",500,0.31294168083535,0.277230580922324,0.0979324956040538,54.0651143879493,8.02603781504791e-13,7.25103140250293,121.199016142225,3.62855926352425e-14,0.083619903701891,"biodiversity","crown_equivalent_individuals","phy_rao"
"20m","sp_even","Species evenness","phy_rao","Phylogenetic Rao's Q","identity","identity",500,0.348572132816155,0.312822051288205,0.121502531776003,68.8769894201008,9.91137768244154e-16,171.979624365751,40.0532346993995,2.8089113657812e-20,-0.0865146074118774,"biodiversity","sp_even","phy_rao"
"20m","sp_simpson","Simpson diversity","phy_rao","Phylogenetic Rao's Q","identity","identity",500,0.487617323463089,0.524173616694467,0.237770654141306,155.346663580599,3.17407714328834e-31,218.690271353131,17.586158883388,5.63797409611432e-24,0.0452931442432303,"biodiversity","sp_simpson","phy_rao"
"20m","present_species_count","Present species count","phy_afaith","Abundance-weighted Faith's PD","identity","identity",500,0.236461022930609,0.304679272785819,0.0559138153653902,29.494214093114,8.78308770009369e-08,43.4948312707512,518.929274346098,2.39728349758012e-22,-0.058513019822209,"biodiversity","present_species_count","phy_afaith"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","phy_afaith","Abundance-weighted Faith's PD","identity","identity",500,0.651186242823314,0.675784815139261,0.424043522842343,366.648666610415,1.18920648083666e-61,111.659686931239,-43.9970731274986,1.03794039901275e-19,0.341703140817632,"biodiversity","crown_equivalent_individuals","phy_afaith"
"20m","sp_even","Species evenness","phy_afaith","Abundance-weighted Faith's PD","identity","identity",500,-0.0179633680086031,-0.00640245760983044,0.0003226825902125,0.160747800442443,0.68864092765511,-65.5883813798605,896.057255305042,1.5338521835773e-19,0.201029438011382,"biodiversity","sp_even","phy_afaith"
"20m","sp_simpson","Simpson diversity","phy_afaith","Abundance-weighted Faith's PD","identity","identity",500,0.12058469785122,0.176679298717195,0.0145406693558701,7.34809962628308,0.00694513207913391,400.218675631169,548.091450853122,1.99368476108351e-21,-0.138421051872458,"biodiversity","sp_simpson","phy_afaith"
"20m","present_species_count","Present species count","sp_rich","Species richness","identity","identity",500,1,1,1,4.14521493107762e+31,0,0.999999999999996,2.66922072157147e-14,2.45951690413434e-44,-0.016071662606452,"biodiversity","present_species_count","sp_rich"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","sp_rich","Species richness","identity","identity",500,0.399347494265927,0.350873332530902,0.159478421176474,94.4892501832594,1.44530960836721e-20,0.372275166272603,4.49627177989286,0.51125744157679,0.0984327046074085,"biodiversity","crown_equivalent_individuals","sp_rich"
"20m","sp_even","Species evenness","sp_rich","Species richness","identity","identity",500,0.318274427228396,0.232760082848151,0.101298611027564,56.1328923163308,3.11280104714114e-13,6.31775536093838,2.35675766784498,0.369680060696723,0.0965412823353599,"biodiversity","sp_even","sp_rich"
"20m","sp_simpson","Simpson diversity","sp_rich","Species richness","identity","identity",500,0.711792374743583,0.763450168079603,0.506648384743109,511.422052344329,1.97648882078431e-78,12.8434114499656,-2.01439038534059,2.37233388449472e-06,-0.0841177423888786,"biodiversity","sp_simpson","sp_rich"
"20m","present_species_count","Present species count","sp_shannon","Shannon diversity","identity","identity",500,0.85572291556057,0.859120656865096,0.732261708215483,1362.02531308,1.31937654639229e-144,0.143279503070904,0.523817358175291,1.03942728309631e-10,-0.111937784534897,"biodiversity","present_species_count","sp_shannon"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","sp_shannon","Shannon diversity","identity","identity",500,0.357206355630327,0.287738686954748,0.1275963805027,72.8366963068761,1.71035553473562e-16,0.0557549183853819,1.14884964435278,4.15925559727663e-09,-0.0693331580617386,"biodiversity","crown_equivalent_individuals","sp_shannon"
"20m","sp_even","Species evenness","sp_shannon","Shannon diversity","identity","identity",500,0.727672511848551,0.648194784779139,0.52950728449998,560.464846731467,1.43243867477823e-83,2.41851025740387,-0.359460895607511,8.1002198144089e-13,0.151495007056815,"biodiversity","sp_even","sp_shannon"
"20m","sp_simpson","Simpson diversity","sp_shannon","Shannon diversity","identity","identity",500,0.949030930346041,0.974845019380078,0.900659706753472,4515.07157171498,7.24377969858584e-252,2.86720229729626,-0.521929539352373,1.16042922041718e-05,-0.312585514487746,"biodiversity","sp_simpson","sp_shannon"
"20m","present_species_count","Present species count","sp_simpson","Simpson diversity","identity","identity",500,0.711792374743583,0.763450168079603,0.506648384743109,511.422052344328,1.97648882078448e-78,0.0394481160022689,0.443171453911546,4.69953963774258e-20,-0.320761472338902,"biodiversity","present_species_count","sp_simpson"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","sp_simpson","Simpson diversity","identity","identity",500,0.305793838179399,0.223374269497078,0.0935098714684882,51.3716746885549,2.77355864995407e-12,0.0157984604740101,0.611698856229741,1.48073943814916e-21,-0.205424458516296,"biodiversity","crown_equivalent_individuals","sp_simpson"
"20m","sp_even","Species evenness","sp_simpson","Simpson diversity","identity","identity",500,0.83360043112204,0.738920235680943,0.694889678766851,1134.19650514364,1.82615139988093e-130,0.917047699372922,-0.00266759467753497,8.64911912674989e-20,-0.0933239614807506,"biodiversity","sp_even","sp_simpson"
"20m","present_species_count","Present species count","sp_even","Species evenness","identity","identity",500,0.318274427228396,0.232760082848151,0.101298611027564,56.1328923163308,3.11280104714117e-13,0.0160339559290117,0.687295128963432,2.18263145318079e-14,-0.374573688141176,"biodiversity","present_species_count","sp_even"
"20m","crown_equivalent_individuals","Crown-equivalent individuals","sp_even","Species evenness","identity","identity",500,0.135205364566939,0.0455865503462014,0.0182804906076789,9.27320302339638,0.0024484567847077,0.00634959413784139,0.756364676510201,2.03543907705009e-18,-0.194312982919275,"biodiversity","crown_equivalent_individuals","sp_even"
"20m","sp_simpson","Simpson diversity","sp_even","Species evenness","identity","identity",500,0.83360043112204,0.738920235680943,0.694889678766851,1134.19650514364,1.82615139988104e-130,0.757746493712397,0.24818810115417,7.21235640700503e-15,-0.34597872558915,"biodiversity","sp_simpson","sp_even"
"50m","env_elev","Mean elevation","spec_alpha","Raw PCA alpha hull","identity","identity",74,-0.301512861489182,-0.333994816734543,0.0909100056433948,7.20007969173274,0.00903803808806867,-1.9797463796278,1177.28439438148,0.0027886227613168,0.261174883430181,"spectral","env_elev","spec_alpha"
"50m","env_tri5","TRI 5x5","spec_alpha","Raw PCA alpha hull","identity","identity",74,-0.144021220730069,-0.224998148833765,0.0207421120205792,1.52506513740034,0.220869507285044,-32.3270341621495,793.459009777055,9.03775979506976e-05,0.143647759616323,"spectral","env_tri5","spec_alpha"
"50m","env_tri11","TRI 11x11","spec_alpha","Raw PCA alpha hull","identity","identity",74,-0.181056716648397,-0.243391336542021,0.0327815346434979,2.44026616413066,0.12264113778925,-8.41323282865075,806.31347654542,9.66462413570481e-05,0.18546700625598,"spectral","env_tri11","spec_alpha"
"50m","env_tri21","TRI 21x21","spec_alpha","Raw PCA alpha hull","identity","identity",74,-0.220778390361854,-0.267323213624583,0.0487430976507713,3.68933252645889,0.0587216699601401,-2.88461029695804,821.666884560942,0.000135870995402107,0.224110097281287,"spectral","env_tri21","spec_alpha"
"50m","brightness_n_pixels","brightness_n_pixels","spec_alpha","Raw PCA alpha hull","identity","identity",74,0.35986737147322,0.330144390966309,0.129504525051044,10.7115155357033,0.00163708115041618,0.002337148288556,318.281535571914,0.00636893298176241,0.267035052735756,"spectral","brightness_n_pixels","spec_alpha"
"50m","mean_pixel_brightness","563 nm brightness","spec_alpha","Raw PCA alpha hull","identity","identity",74,0.707071305771991,0.666612365790448,0.499949831446109,71.985552906059,1.91030380358274e-12,19245.4589590929,-365.494738172329,0.0177813730689661,0.152836466216453,"spectral","mean_pixel_brightness","spec_alpha"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_alpha","Raw PCA alpha hull","identity","identity",74,0.524300873030857,0.471691965938541,0.274891405460918,27.2954717986305,1.63068197105334e-06,33012.8981073634,79.2331665961223,0.569654988889663,0.452396051502839,"spectral","mean_blue_pixel_brightness","spec_alpha"
"50m","mean_green_pixel_brightness","Green brightness","spec_alpha","Raw PCA alpha hull","identity","identity",74,0.746432836245672,0.708374676045909,0.557161979025758,90.5876654439027,2.28582308636184e-14,24839.8423861389,-410.244244247251,0.134282476516222,0.187005354641863,"spectral","mean_green_pixel_brightness","spec_alpha"
"50m","mean_red_pixel_brightness","Red brightness","spec_alpha","Raw PCA alpha hull","identity","identity",74,0.347817455022479,0.33224731580896,0.120976982018314,9.90911788102928,0.00239329605237538,5886.59492890908,88.5826087100786,0.00128887440787073,0.265134206582502,"spectral","mean_red_pixel_brightness","spec_alpha"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_alpha","Raw PCA alpha hull","identity","identity",74,-0.0224428956969983,0.0255164753794891,0.000503683567266359,0.0362834922419832,0.849467302946896,-79.1641702820194,766.944804039828,0.000241092245373831,0.199014474932212,"spectral","mean_nir_pixel_brightness","spec_alpha"
"50m","env_elev","Mean elevation","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,-0.240780268154321,-0.284650129581636,0.0579751375324669,4.43110375176693,0.0387797184173404,-0.604550127757809,329.291645855973,0.000899352213047554,0.269825179646572,"spectral","env_elev","spec_rao_q"
"50m","env_tri5","TRI 5x5","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.0334739431535579,-0.00709366901147723,0.00112050487024762,0.0807668503069519,0.777076600203965,2.87312126917312,186.905361140306,3.98264307011312e-05,-0.00117129286870267,"spectral","env_tri5","spec_rao_q"
"50m","env_tri11","TRI 11x11","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,-0.00625602791658381,-0.0288041466123658,3.91378852930743e-05,0.00281803803315064,0.957811041865671,-0.111161565354197,193.595170263384,4.1531030226242e-05,0.0393878199984804,"spectral","env_tri11","spec_rao_q"
"50m","env_tri21","TRI 21x21","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,-0.0616688934802183,-0.0663309885227693,0.0038030524230745,0.274865100849167,0.601697083041854,-0.308109047336677,202.41594694502,5.07878179535639e-05,0.0972904551220048,"spectral","env_tri21","spec_rao_q"
"50m","brightness_n_pixels","brightness_n_pixels","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.200736690171219,0.311099592743428,0.0402952187808958,3.02307106206041,0.086362279469168,0.000498515038839218,104.848365880105,2.8637961432242e-06,-0.0967870750476948,"spectral","brightness_n_pixels","spec_rao_q"
"50m","mean_pixel_brightness","563 nm brightness","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.601734456705261,0.683643095149944,0.362084356386376,40.8675879339452,1.42572931412428e-08,6262.93131179072,-163.786420196121,3.14686892444789e-09,-0.00328708985135154,"spectral","mean_pixel_brightness","spec_rao_q"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.365001735912834,0.443643095149944,0.133226267219382,11.0666612023686,0.00138626437028491,8788.31690155078,19.4499197878061,8.88945001164544e-07,0.0381271151569885,"spectral","mean_blue_pixel_brightness","spec_rao_q"
"50m","mean_green_pixel_brightness","Green brightness","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.606351050366524,0.708374676045909,0.367661596280587,41.86308276786,1.03192122079529e-08,7715.95955117673,-161.484519192172,2.06787275079187e-09,-0.0127281431335211,"spectral","mean_green_pixel_brightness","spec_rao_q"
"50m","mean_red_pixel_brightness","Red brightness","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,0.283779661264692,0.381266197704554,0.0805308961475031,6.30605693908165,0.0142775493950981,1836.54575778153,-7.40616119089832,4.99173512302973e-07,-0.0423592309479853,"spectral","mean_red_pixel_brightness","spec_rao_q"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_rao_q","Raw PCA Rao's Q","identity","identity",74,-0.0629282704668451,0.0498630136986301,0.00395996722394845,0.286251185436433,0.594281526173603,-84.8795908213062,232.629166687757,0.000176700483790955,0.425914652212541,"spectral","mean_nir_pixel_brightness","spec_rao_q"
"50m","env_elev","Mean elevation","spec_pca_mean","Raw PCA mean distance","identity","identity",74,-0.228888004748923,-0.294424287301,0.0523897187179431,3.98060238707894,0.049812188873324,-0.0106394820912877,10.8648548731776,0.381160691930671,0.231671423476403,"spectral","env_elev","spec_pca_mean"
"50m","env_tri5","TRI 5x5","spec_pca_mean","Raw PCA mean distance","identity","identity",74,-0.00765595489818123,-0.0209552017771196,5.86136454029864e-05,0.00422042984379333,0.948382038217121,-0.0121655705114996,8.48292622485462,0.0318342998037941,0.0928403876176839,"spectral","env_tri5","spec_pca_mean"
"50m","env_tri11","TRI 11x11","spec_pca_mean","Raw PCA mean distance","identity","identity",74,-0.0472823667915947,-0.0459533506108849,0.00223562220941488,0.161325461863357,0.689128847814044,-0.0155539684788373,8.6007275419501,0.0368707176040845,0.115916207029707,"spectral","env_tri11","spec_pca_mean"
"50m","env_tri21","TRI 21x21","spec_pca_mean","Raw PCA mean distance","identity","identity",74,-0.0986437443092921,-0.0836282858200666,0.009730588291357,0.707486617978901,0.403064333050948,-0.00912418064391199,8.75012426154188,0.048808466483853,0.151639782369994,"spectral","env_tri21","spec_pca_mean"
"50m","brightness_n_pixels","brightness_n_pixels","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.296046058916817,0.302658274713069,0.0876432690001794,6.91650004170809,0.0104367189439088,1.36112126870133e-05,6.06346915143774,0.00381310602964033,0.0272616425881335,"spectral","brightness_n_pixels","spec_pca_mean"
"50m","mean_pixel_brightness","563 nm brightness","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.72090638264752,0.693387634209552,0.519706012541933,77.9081851535486,4.39415948968787e-13,138.911329975866,0.554679257669081,4.82905390910509e-05,0.0133979140009367,"spectral","mean_pixel_brightness","spec_pca_mean"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.459069983465747,0.441095890410959,0.210745249719241,19.2252982631877,3.88988817266289e-05,204.633016934194,4.42758116428889,0.00337446758916732,0.102213168785111,"spectral","mean_blue_pixel_brightness","spec_pca_mean"
"50m","mean_green_pixel_brightness","Green brightness","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.729791367404713,0.717734172528693,0.53259543993844,82.0421428291525,1.6311842270855e-13,171.929563654821,0.569475857128492,7.61692591869254e-05,0.0255987402960023,"spectral","mean_green_pixel_brightness","spec_pca_mean"
"50m","mean_red_pixel_brightness","Red brightness","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.395774901358064,0.392610144390966,0.156637772544986,13.3725690528872,0.000482488629665409,47.4192594959517,3.29524897620866,0.000562166643714129,0.0701702435343927,"spectral","mean_red_pixel_brightness","spec_pca_mean"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_pca_mean","Raw PCA mean distance","identity","identity",74,0.0356109017402794,0.0776453165494261,0.0012681363227558,0.0914217504808924,0.763249164070921,0.889255343832181,8.0393257607561,0.0147875092696932,-0.35602212660822,"spectral","mean_nir_pixel_brightness","spec_pca_mean"
"50m","env_elev","Mean elevation","spec_convex","Raw PCA convex hull","identity","identity",74,-0.0231231182702636,0.000755275823768974,0.000534678598540596,0.038517453553008,0.844960621475345,-0.956176638694722,2230.93002550285,3.94858346240827e-06,0.117203937501135,"spectral","env_elev","spec_convex"
"50m","env_tri5","TRI 5x5","spec_convex","Raw PCA convex hull","identity","identity",74,0.121184235129643,0.0838059977786005,0.0146856188439565,1.07312404749872,0.303707625144214,171.306370525075,1676.2720753558,1.0457602836048e-05,0.13517046571513,"spectral","env_tri5","spec_convex"
"50m","env_tri11","TRI 11x11","spec_convex","Raw PCA convex hull","identity","identity",74,0.0865681488964334,0.0657682339874121,0.00749404440335506,0.543645299052338,0.463322000773703,25.3334543149015,1783.69061401184,7.11685327395862e-06,0.106410813716851,"spectral","env_tri11","spec_convex"
"50m","env_tri21","TRI 21x21","spec_convex","Raw PCA convex hull","identity","identity",74,0.0430261437833545,0.0297815623843021,0.0018512490488659,0.133537142025508,0.715863794418078,3.54038933780588,1901.69993802905,4.47602938909927e-06,0.0520779829747176,"spectral","env_tri21","spec_convex"
"50m","brightness_n_pixels","brightness_n_pixels","spec_convex","Raw PCA convex hull","identity","identity",74,0.185784691948938,0.342436134764902,0.034515951762562,2.57399232171809,0.113011119585935,0.00759874265771491,677.410085202246,3.01249573658163e-07,-0.134467029859498,"spectral","brightness_n_pixels","spec_convex"
"50m","mean_pixel_brightness","563 nm brightness","spec_convex","Raw PCA convex hull","identity","identity",74,0.32832962011728,0.460022213994817,0.107800339446357,8.6994254574378,0.00429091564780917,56281.1725307585,-1187.75804201397,4.46856878038767e-07,0.0753189215197855,"spectral","mean_pixel_brightness","spec_convex"
"50m","mean_blue_pixel_brightness","Blue brightness","spec_convex","Raw PCA convex hull","identity","identity",74,0.260688208708579,0.466716031099593,0.0679583421596876,5.24976603174086,0.0248782669832029,103374.273799722,-21.788880752642,1.33002353115983e-07,-0.118664809138416,"spectral","mean_blue_pixel_brightness","spec_convex"
"50m","mean_green_pixel_brightness","Green brightness","spec_convex","Raw PCA convex hull","identity","identity",74,0.32013498220865,0.491240281377268,0.102486406833733,8.22162622183459,0.00542579117307843,67093.3143869814,-1064.03908062971,2.54788388947585e-07,0.0493991941070389,"spectral","mean_green_pixel_brightness","spec_convex"
"50m","mean_red_pixel_brightness","Red brightness","spec_convex","Raw PCA convex hull","identity","identity",74,0.175706871751553,0.303043317289893,0.0308729047807168,2.293661125746,0.134281019016895,18727.9197131732,-24.6415955997398,7.34346610348583e-07,-0.0928073849450679,"spectral","mean_red_pixel_brightness","spec_convex"
"50m","mean_nir_pixel_brightness","NIR brightness","spec_convex","Raw PCA convex hull","identity","identity",74,-0.0412300018812076,0.0530322102924843,0.00169991305512438,0.122602152969374,0.727251450751978,-915.90649979243,2446.84535414274,5.89031529595452e-06,0.265946467697037,"spectral","mean_nir_pixel_brightness","spec_convex"
"50m","env_elev","Mean elevation","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,-0.13194025543581,-0.125479452054794,0.0174082310044667,1.27559854648782,0.262467852995087,-66.1831939315304,34584.3937239146,1.19310390169996e-05,0.177373562056617,"spectral","env_elev","spec_hull3d_v"
"50m","env_tri5","TRI 5x5","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.0519674940456987,0.0743280266567938,0.00270062043738973,0.194971214739288,0.660134213651497,891.123374953615,17857.532413158,3.498237059482e-06,0.0164099363791239,"spectral","env_tri5","spec_hull3d_v"
"50m","env_tri11","TRI 11x11","spec_hull3d_v","Raw PCA 3D hull volume","identity","identity",74,0.0169082173743077,0.048204368752314,0.000285887814776841,0.0205898090394455,0.886302872187489,60.0223197661446,19070.6949361545,3.41423616629585e-06,-0.0282527280599687,"spectral","env_tri11","spec_hull3d_v"
