"scale","composition_cluster","quad_id","cluster_size","composition_type","mean_silhouette_width"
"10m","10m_C1","801_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","421_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","124_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","721_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1905_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","120_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","624_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","318_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","318_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1505_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","24_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","611_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","611_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","713_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","20_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","414_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1905_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","415_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","311_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","324_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","321_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","920_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","318_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","224_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","420_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","119_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1506_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","421_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","22_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","21_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","223_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","324_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","318_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","217_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","614_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","19_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","820_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","514_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1705_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","618_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","514_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","922_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","421_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","317_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","317_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","19_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","423_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1500_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","920_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","412_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","514_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1905_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","613_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","619_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","415_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","921_c",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","515_a",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","613_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1905_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","217_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","9_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","1505_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","901_b",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C1","123_d",250,"QUAL+FRAMCO+QURU",0.159616851148507
"10m","10m_C6","1607_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","116_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1305_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","511_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","302_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","511_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","304_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1910_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1202_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1120_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","116_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1910_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","115_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1909_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","110_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1807_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1120_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1024_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","616_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","314_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1006_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1304_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1704_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1024_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","312_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1409_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1502_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1220_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","111_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1911_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","617_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1110_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","11_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1323_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1408_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","115_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1005_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","709_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","302_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1802_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","116_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1202_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1406_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","117_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1120_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","10_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","314_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","214_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1404_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","315_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1808_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1301_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","719_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","612_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","111_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","323_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","620_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","620_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","304_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1206_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1203_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","15_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","110_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","110_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1006_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1704_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","302_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1509_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","16_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","16_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1111_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","317_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","411_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","617_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1106_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","412_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","618_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1303_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1405_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","112_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1205_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1205_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1205_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","619_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1202_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","210_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1322_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","311_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1804_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","211_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","618_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","416_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","416_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1604_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","800_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1510_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1604_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1910_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","111_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","418_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","418_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","617_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1808_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","416_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","15_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","15_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","416_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","417_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","111_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","417_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","316_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","411_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","421_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","411_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","412_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1219_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","419_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1210_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","413_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","800_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","612_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1809_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","424_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1211_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","210_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","113_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","113_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","114_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","114_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","10_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","114_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","115_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1606_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1502_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","112_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1503_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1503_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1607_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","323_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1504_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","117_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","418_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","315_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","118_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1609_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1609_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","315_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1607_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1809_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1809_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","11_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1507_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","11_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","11_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1507_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1105_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1106_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1602_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","800_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","107_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1210_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1300_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","821_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","113_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","113_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","821_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1510_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1203_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1302_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1203_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1303_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1303_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1204_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","823_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","824_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","511_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","824_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","824_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","303_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1110_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","8_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","8_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","419_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","617_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1306_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1306_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","618_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","316_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1610_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","619_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","619_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","411_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","515_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","515_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","516_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","516_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","516_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","24_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","517_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","517_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","423_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","517_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","518_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1301_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","518_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","518_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","519_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","519_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","519_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","519_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","520_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","520_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","211_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","211_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","212_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1024_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","417_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","212_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","213_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","213_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","213_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","213_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1306_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","214_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","214_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","523_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","215_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","215_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","215_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1704_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1705_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1705_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","317_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1705_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","217_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1602_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","217_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1602_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1707_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","218_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1310_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1707_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","121_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1708_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1604_b",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1220_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","424_d",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1605_a",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
"10m","10m_C6","1322_c",286,"CACA38+FRAMCO+ACSA3C",0.0945840456963836
